zcta,state_fips,puma_geoid,puma_code,puma_name,zcta_name,zcta_land_area,puma_land_area,overlap_land_area,overlap_water_area,zcta_to_puma_weight,puma_to_zcta_weight,overlap_rank_for_zcta,is_primary_puma_for_zcta,source_year,source_file
75094,48,4801901,01901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUMA",ZCTA5 75094,18562811,85849521,1382187,0,0.07446,0.0161,2,0,2020,tab20_puma520_zcta520_natl.txt
75098,48,4801907,01907,Collin County (East) PUMA,ZCTA5 75098,82905438,1287411103,59035986,10763214,0.712088,0.045856,1,1,2020,tab20_puma520_zcta520_natl.txt
75098,48,4801904,01904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities PUMA",ZCTA5 75098,82905438,134295530,12756158,658014,0.153864,0.094986,2,0,2020,tab20_puma520_zcta520_natl.txt
75098,48,4802301,02301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities PUMA,ZCTA5 75098,82905438,104084865,8626322,3035,0.10405,0.082878,3,0,2020,tab20_puma520_zcta520_natl.txt
75098,48,4800900,00900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA",ZCTA5 75098,82905438,2506128078,2486972,6362501,0.029998,0.000992,4,0,2020,tab20_puma520_zcta520_natl.txt
75101,48,4802101,02101,Ellis County PUMA,ZCTA5 75101,2140383,2423575726,2140383,0,1.0,0.000883,1,1,2020,tab20_puma520_zcta520_natl.txt
75102,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75102,178643170,14245435225,178643170,1649810,1.0,0.01254,1,1,2020,tab20_puma520_zcta520_natl.txt
75103,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75103,508801696,4954946486,508801696,8157074,1.0,0.102686,1,1,2020,tab20_puma520_zcta520_natl.txt
75104,48,4802318,02318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA,ZCTA5 75104,95575076,141991935,87268144,7464268,0.913085,0.614599,1,1,2020,tab20_puma520_zcta520_natl.txt
75104,48,4802101,02101,Ellis County PUMA,ZCTA5 75104,95575076,2423575726,5949603,0,0.062251,0.002455,2,0,2020,tab20_puma520_zcta520_natl.txt
75104,48,4802317,02317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,ZCTA5 75104,95575076,164963452,2357329,2084,0.024665,0.01429,3,0,2020,tab20_puma520_zcta520_natl.txt
75105,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75105,102604652,14245435225,102604652,1427149,1.0,0.007203,1,1,2020,tab20_puma520_zcta520_natl.txt
75109,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75109,310266948,14245435225,310266948,67213991,1.0,0.02178,1,1,2020,tab20_puma520_zcta520_natl.txt
75110,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75110,356118361,14245435225,356118361,3002616,1.0,0.024999,1,1,2020,tab20_puma520_zcta520_natl.txt
75114,48,4801400,01400,Kaufman County PUMA,ZCTA5 75114,111314697,2022222600,111314697,992221,1.0,0.055046,1,1,2020,tab20_puma520_zcta520_natl.txt
75115,48,4802317,02317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,ZCTA5 75115,54517165,164963452,50815161,67712,0.932095,0.308039,1,1,2020,tab20_puma520_zcta520_natl.txt
75115,48,4802318,02318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA,ZCTA5 75115,54517165,141991935,3702004,29205,0.067905,0.026072,2,0,2020,tab20_puma520_zcta520_natl.txt
75116,48,4802318,02318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA,ZCTA5 75116,13213745,141991935,8085273,15027,0.611884,0.056942,1,1,2020,tab20_puma520_zcta520_natl.txt
75116,48,4802319,02319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA,ZCTA5 75116,13213745,123596032,5128472,0,0.388116,0.041494,2,0,2020,tab20_puma520_zcta520_natl.txt
75117,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75117,127968659,4954946486,127968659,1151348,1.0,0.025826,1,1,2020,tab20_puma520_zcta520_natl.txt
75119,48,4802101,02101,Ellis County PUMA,ZCTA5 75119,684207146,2423575726,645682986,23852081,0.943695,0.266418,1,1,2020,tab20_puma520_zcta520_natl.txt
75119,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75119,684207146,14245435225,38524160,354443,0.056305,0.002704,2,0,2020,tab20_puma520_zcta520_natl.txt
75124,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75124,230999870,5015247217,168438081,3783050,0.72917,0.033585,1,1,2020,tab20_puma520_zcta520_natl.txt
75124,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75124,230999870,4954946486,62561789,493650,0.27083,0.012626,2,0,2020,tab20_puma520_zcta520_natl.txt
75125,48,4802101,02101,Ellis County PUMA,ZCTA5 75125,194894692,2423575726,139294653,1659331,0.714718,0.057475,1,1,2020,tab20_puma520_zcta520_natl.txt
75125,48,4802304,02304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,ZCTA5 75125,194894692,393580707,55600039,706479,0.285282,0.141267,2,0,2020,tab20_puma520_zcta520_natl.txt
75126,48,4801400,01400,Kaufman County PUMA,ZCTA5 75126,211400562,2022222600,205799089,5748315,0.973503,0.101769,1,1,2020,tab20_puma520_zcta520_natl.txt
75126,48,4800900,00900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA",ZCTA5 75126,211400562,2506128078,5601473,170701,0.026497,0.002235,2,0,2020,tab20_puma520_zcta520_natl.txt
75127,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75127,69191319,4954946486,69191319,1120589,1.0,0.013964,1,1,2020,tab20_puma520_zcta520_natl.txt
75134,48,4802317,02317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,ZCTA5 75134,27449505,164963452,22616539,13427,0.823932,0.1371,1,1,2020,tab20_puma520_zcta520_natl.txt
75134,48,4802304,02304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,ZCTA5 75134,27449505,393580707,4832966,14715,0.176068,0.012279,2,0,2020,tab20_puma520_zcta520_natl.txt
75135,48,4800900,00900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA",ZCTA5 75135,170497992,2506128078,170497992,122698,1.0,0.068032,1,1,2020,tab20_puma520_zcta520_natl.txt
75137,48,4802318,02318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities PUMA,ZCTA5 75137,15555019,141991935,15555019,4459,1.0,0.109549,1,1,2020,tab20_puma520_zcta520_natl.txt
75140,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75140,300994810,4954946486,295436398,6078364,0.981533,0.059625,1,1,2020,tab20_puma520_zcta520_natl.txt
75140,48,4801501,01501,East Texas COG (Central)--Smith County (Outside Tyler City) PUMA,ZCTA5 75140,300994810,2102461367,5558412,83785,0.018467,0.002644,2,0,2020,tab20_puma520_zcta520_natl.txt
75141,48,4802304,02304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,ZCTA5 75141,30273934,393580707,28462570,2018582,0.940168,0.072317,1,1,2020,tab20_puma520_zcta520_natl.txt
75141,48,4802317,02317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,ZCTA5 75141,30273934,164963452,1811364,0,0.059832,0.01098,2,0,2020,tab20_puma520_zcta520_natl.txt
75142,48,4801400,01400,Kaufman County PUMA,ZCTA5 75142,469400403,2022222600,469400403,5445568,1.0,0.232121,1,1,2020,tab20_puma520_zcta520_natl.txt
75143,48,4801400,01400,Kaufman County PUMA,ZCTA5 75143,471224018,2022222600,254417074,33505270,0.539907,0.125811,1,1,2020,tab20_puma520_zcta520_natl.txt
75143,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75143,471224018,5015247217,216806944,27241001,0.460093,0.04323,2,0,2020,tab20_puma520_zcta520_natl.txt
75144,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75144,449759990,14245435225,449759990,50773977,1.0,0.031572,1,1,2020,tab20_puma520_zcta520_natl.txt
75146,48,4802317,02317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,ZCTA5 75146,89848675,164963452,49733536,116912,0.553526,0.301482,1,1,2020,tab20_puma520_zcta520_natl.txt
75146,48,4802304,02304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,ZCTA5 75146,89848675,393580707,39591721,460332,0.440649,0.100594,2,0,2020,tab20_puma520_zcta520_natl.txt
75146,48,4802101,02101,Ellis County PUMA,ZCTA5 75146,89848675,2423575726,523418,0,0.005826,0.000216,3,0,2020,tab20_puma520_zcta520_natl.txt
75147,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75147,223320409,4954946486,124544445,1585082,0.557694,0.025135,1,1,2020,tab20_puma520_zcta520_natl.txt
75147,48,4801400,01400,Kaufman County PUMA,ZCTA5 75147,223320409,2022222600,89254410,8436514,0.39967,0.044137,2,0,2020,tab20_puma520_zcta520_natl.txt
75147,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75147,223320409,5015247217,9521554,294503,0.042636,0.001899,3,0,2020,tab20_puma520_zcta520_natl.txt
75148,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75148,230066691,5015247217,230066691,16150769,1.0,0.045873,1,1,2020,tab20_puma520_zcta520_natl.txt
75149,48,4802303,02303,Dallas County (East)--Mesquite City (Central & Southeast) PUMA,ZCTA5 75149,41502194,142247625,23991466,91375,0.578077,0.16866,1,1,2020,tab20_puma520_zcta520_natl.txt
75149,48,4802305,02305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA,ZCTA5 75149,41502194,79576105,17510728,76185,0.421923,0.22005,2,0,2020,tab20_puma520_zcta520_natl.txt
75150,48,4802303,02303,Dallas County (East)--Mesquite City (Central & Southeast) PUMA,ZCTA5 75150,32531023,142247625,12179976,19614,0.374411,0.085625,1,1,2020,tab20_puma520_zcta520_natl.txt
75150,48,4802305,02305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA,ZCTA5 75150,32531023,79576105,8907754,5442,0.273823,0.11194,2,0,2020,tab20_puma520_zcta520_natl.txt
75150,48,4802306,02306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635 PUMA,ZCTA5 75150,32531023,68390564,7836195,180,0.240884,0.11458,3,0,2020,tab20_puma520_zcta520_natl.txt
75150,48,4802302,02302,Dallas County (Northeast)--Garland City (South) PUMA,ZCTA5 75150,32531023,66709534,3607098,6135,0.110882,0.054072,4,0,2020,tab20_puma520_zcta520_natl.txt
75152,48,4802101,02101,Ellis County PUMA,ZCTA5 75152,106381266,2423575726,106381266,905190,1.0,0.043894,1,1,2020,tab20_puma520_zcta520_natl.txt
75153,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75153,63380438,14245435225,63380438,385840,1.0,0.004449,1,1,2020,tab20_puma520_zcta520_natl.txt
75154,48,4802101,02101,Ellis County PUMA,ZCTA5 75154,123855656,2423575726,108421693,57207,0.875387,0.044736,1,1,2020,tab20_puma520_zcta520_natl.txt
75154,48,4802317,02317,Dallas County (South)--DeSoto & Lancaster Cities PUMA,ZCTA5 75154,123855656,164963452,15433963,11929,0.124613,0.09356,2,0,2020,tab20_puma520_zcta520_natl.txt
75155,48,4803700,03700,Heart of Texas COG--Outside McLennan County & Navarro County PUMA,ZCTA5 75155,107041911,14245435225,107041911,1718820,1.0,0.007514,1,1,2020,tab20_puma520_zcta520_natl.txt
75156,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75156,83062846,5015247217,83019081,42128627,0.999473,0.016553,1,1,2020,tab20_puma520_zcta520_natl.txt
75156,48,4801400,01400,Kaufman County PUMA,ZCTA5 75156,83062846,2022222600,43765,0,0.000527,2.2e-05,2,0,2020,tab20_puma520_zcta520_natl.txt
75157,48,4801400,01400,Kaufman County PUMA,ZCTA5 75157,3480940,2022222600,3480940,78210,1.0,0.001721,1,1,2020,tab20_puma520_zcta520_natl.txt
75158,48,4801400,01400,Kaufman County PUMA,ZCTA5 75158,223383322,2022222600,223383322,2739351,1.0,0.110464,1,1,2020,tab20_puma520_zcta520_natl.txt
75159,48,4802304,02304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,ZCTA5 75159,153572055,393580707,96607608,7646111,0.62907,0.245458,1,1,2020,tab20_puma520_zcta520_natl.txt
75159,48,4801400,01400,Kaufman County PUMA,ZCTA5 75159,153572055,2022222600,56964447,3070969,0.37093,0.028169,2,0,2020,tab20_puma520_zcta520_natl.txt
75160,48,4801400,01400,Kaufman County PUMA,ZCTA5 75160,306214098,2022222600,253525269,1822999,0.827935,0.12537,1,1,2020,tab20_puma520_zcta520_natl.txt
75160,48,4800900,00900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA",ZCTA5 75160,306214098,2506128078,52688829,204682,0.172065,0.021024,2,0,2020,tab20_puma520_zcta520_natl.txt
75161,48,4801400,01400,Kaufman County PUMA,ZCTA5 75161,291698846,2022222600,291698846,6793939,1.0,0.144247,1,1,2020,tab20_puma520_zcta520_natl.txt
75163,48,4801800,01800,East Texas COG (Southwest)--Henderson & Anderson Counties PUMA,ZCTA5 75163,87783079,5015247217,87783079,15754574,1.0,0.017503,1,1,2020,tab20_puma520_zcta520_natl.txt
75164,48,4801907,01907,Collin County (East) PUMA,ZCTA5 75164,2582316,1287411103,2582316,13985,1.0,0.002006,1,1,2020,tab20_puma520_zcta520_natl.txt
75165,48,4802101,02101,Ellis County PUMA,ZCTA5 75165,305496834,2423575726,305496834,4372109,1.0,0.126052,1,1,2020,tab20_puma520_zcta520_natl.txt
75166,48,4801907,01907,Collin County (East) PUMA,ZCTA5 75166,33491155,1287411103,33491155,8293480,1.0,0.026014,1,1,2020,tab20_puma520_zcta520_natl.txt
75167,48,4802101,02101,Ellis County PUMA,ZCTA5 75167,248116780,2423575726,248116780,1475305,1.0,0.102376,1,1,2020,tab20_puma520_zcta520_natl.txt
75169,48,4801300,01300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties PUMA",ZCTA5 75169,555715445,4954946486,492578105,17083366,0.886385,0.099411,1,1,2020,tab20_puma520_zcta520_natl.txt
75169,48,4801400,01400,Kaufman County PUMA,ZCTA5 75169,555715445,2022222600,50659799,629817,0.091161,0.025052,2,0,2020,tab20_puma520_zcta520_natl.txt
75169,48,4800900,00900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA",ZCTA5 75169,555715445,2506128078,12477541,16862850,0.022453,0.004979,3,0,2020,tab20_puma520_zcta520_natl.txt
75172,48,4802304,02304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,ZCTA5 75172,29286956,393580707,29286956,273146,1.0,0.074412,1,1,2020,tab20_puma520_zcta520_natl.txt
75173,48,4801907,01907,Collin County (East) PUMA,ZCTA5 75173,84696956,1287411103,84696956,13092047,1.0,0.065789,1,1,2020,tab20_puma520_zcta520_natl.txt
75180,48,4802305,02305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635 PUMA,ZCTA5 75180,20136083,79576105,10215587,15879,0.507327,0.128375,1,1,2020,tab20_puma520_zcta520_natl.txt
75180,48,4802303,02303,Dallas County (East)--Mesquite City (Central & Southeast) PUMA,ZCTA5 75180,20136083,142247625,8711536,14447,0.432633,0.061242,2,0,2020,tab20_puma520_zcta520_natl.txt
75180,48,4802304,02304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,ZCTA5 75180,20136083,393580707,1208960,0,0.060039,0.003072,3,0,2020,tab20_puma520_zcta520_natl.txt
75181,48,4802303,02303,Dallas County (East)--Mesquite City (Central & Southeast) PUMA,ZCTA5 75181,44889032,142247625,41048297,184385,0.914439,0.288569,1,1,2020,tab20_puma520_zcta520_natl.txt
75181,48,4802304,02304,Dallas County (Southeast)--Dallas City (Southeast) PUMA,ZCTA5 75181,44889032,393580707,3840735,6411,0.085561,0.009758,2,0,2020,tab20_puma520_zcta520_natl.txt
75182,48,4802303,02303,Dallas County (East)--Mesquite City (Central & Southeast) PUMA,ZCTA5 75182,46050707,142247625,46050707,5972452,1.0,0.323736,1,1,2020,tab20_puma520_zcta520_natl.txt
75189,48,4800900,00900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities PUMA",ZCTA5 75189,284561332,2506128078,229653319,1884561,0.807043,0.091637,1,1,2020,tab20_puma520_zcta520_natl.txt
75189,48,4801907,01907,Collin County (East) PUMA,ZCTA5 75189,284561332,1287411103,54908013,884753,0.192957,0.04265,2,0,2020,tab20_puma520_zcta520_natl.txt
75201,48,4802313,02313,Dallas City (Downtown)--North of I-30 PUMA,ZCTA5 75201,3564368,39937679,3485520,0,0.977879,0.087274,1,1,2020,tab20_puma520_zcta520_natl.txt
75201,48,4802312,02312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",ZCTA5 75201,3564368,92004419,78848,0,0.022121,0.000857,2,0,2020,tab20_puma520_zcta520_natl.txt
75202,48,4802313,02313,Dallas City (Downtown)--North of I-30 PUMA,ZCTA5 75202,1731194,39937679,1731194,0,1.0,0.043347,1,1,2020,tab20_puma520_zcta520_natl.txt
75203,48,4802314,02314,Dallas City (East Central)--South of I-30 & East of I-35E PUMA,ZCTA5 75203,12403421,95238641,10240027,1490,0.825581,0.10752,1,1,2020,tab20_puma520_zcta520_natl.txt
75203,48,4802315,02315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA,ZCTA5 75203,12403421,71371689,2056809,62043,0.165826,0.028818,2,0,2020,tab20_puma520_zcta520_natl.txt
75203,48,4802316,02316,Dallas City (South Central)--North of I-20 & West of I-35E PUMA,ZCTA5 75203,12403421,58508880,106585,0,0.008593,0.001822,3,0,2020,tab20_puma520_zcta520_natl.txt
75204,48,4802313,02313,Dallas City (Downtown)--North of I-30 PUMA,ZCTA5 75204,6628188,39937679,6467138,0,0.975702,0.161931,1,1,2020,tab20_puma520_zcta520_natl.txt
75204,48,4802312,02312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",ZCTA5 75204,6628188,92004419,161050,0,0.024298,0.00175,2,0,2020,tab20_puma520_zcta520_natl.txt
75205,48,4802312,02312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",ZCTA5 75205,11318134,92004419,10436166,6592,0.922075,0.113431,1,1,2020,tab20_puma520_zcta520_natl.txt
75205,48,4802313,02313,Dallas City (Downtown)--North of I-30 PUMA,ZCTA5 75205,11318134,39937679,881968,0,0.077925,0.022084,2,0,2020,tab20_puma520_zcta520_natl.txt
75206,48,4802313,02313,Dallas City (Downtown)--North of I-30 PUMA,ZCTA5 75206,10968900,39937679,10921097,42978,0.995642,0.273453,1,1,2020,tab20_puma520_zcta520_natl.txt
75206,48,4802312,02312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",ZCTA5 75206,10968900,92004419,47803,0,0.004358,0.00052,2,0,2020,tab20_puma520_zcta520_natl.txt
75207,48,4802312,02312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",ZCTA5 75207,9995497,92004419,8355229,25667,0.835899,0.090813,1,1,2020,tab20_puma520_zcta520_natl.txt
75207,48,4802313,02313,Dallas City (Downtown)--North of I-30 PUMA,ZCTA5 75207,9995497,39937679,1640268,80768,0.164101,0.041071,2,0,2020,tab20_puma520_zcta520_natl.txt
75208,48,4802315,02315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA,ZCTA5 75208,15847613,71371689,14537900,13082,0.917356,0.203693,1,1,2020,tab20_puma520_zcta520_natl.txt
75208,48,4802316,02316,Dallas City (South Central)--North of I-20 & West of I-35E PUMA,ZCTA5 75208,15847613,58508880,1309713,0,0.082644,0.022385,2,0,2020,tab20_puma520_zcta520_natl.txt
75209,48,4802312,02312,"Dallas (West Central), University Park Cities & Highland Park Town PUMA",ZCTA5 75209,9064963,92004419,9064963,7843,1.0,0.098527,1,1,2020,tab20_puma520_zcta520_natl.txt
75210,48,4802314,02314,Dallas City (East Central)--South of I-30 & East of I-35E PUMA,ZCTA5 75210,5919323,95238641,5919323,369486,1.0,0.062153,1,1,2020,tab20_puma520_zcta520_natl.txt
75211,48,4802315,02315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA,ZCTA5 75211,44516848,71371689,28953493,252938,0.650394,0.405672,1,1,2020,tab20_puma520_zcta520_natl.txt
75211,48,4802319,02319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities PUMA,ZCTA5 75211,44516848,123596032,10170176,2239649,0.228457,0.082286,2,0,2020,tab20_puma520_zcta520_natl.txt
75211,48,4802316,02316,Dallas City (South Central)--North of I-20 & West of I-35E PUMA,ZCTA5 75211,44516848,58508880,5393179,0,0.121149,0.092177,3,0,2020,tab20_puma520_zcta520_natl.txt
75212,48,4802315,02315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E PUMA,ZCTA5 75212,25823487,71371689,25823487,254481,1.0,0.361817,1,1,2020,tab20_puma520_zcta520_natl.txt
