NAME,B11001_001E,B11001_002E,B11001_003E,zip code tabulation area
ZCTA5 02762,4196,2926,2108,02762
ZCTA5 02763,754,439,402,02763
ZCTA5 02764,1477,1204,918,02764
ZCTA5 02766,6650,4909,3923,02766
ZCTA5 02767,6036,4448,3428,02767
ZCTA5 02769,4670,3764,3318,02769
ZCTA5 02770,2221,1536,1308,02770
ZCTA5 02771,5955,4401,3681,02771
ZCTA5 02777,6790,4710,3616,02777
ZCTA5 02779,2305,1908,1623,02779
ZCTA5 02780,21557,14106,8526,02780
ZCTA5 02790,6641,4808,3745,02790
ZCTA5 02791,160,74,74,02791
ZCTA5 02802,378,317,317,02802
ZCTA5 02804,1021,838,692,02804
ZCTA5 02806,6228,5067,4097,02806
ZCTA5 02807,412,208,201,02807
ZCTA5 02808,1051,734,559,02808
ZCTA5 02809,8731,5033,4030,02809
ZCTA5 02812,452,355,252,02812
ZCTA5 02813,3493,2569,2186,02813
ZCTA5 02814,2980,2131,1864,02814
ZCTA5 02815,66,66,66,02815
ZCTA5 02816,13651,9486,6611,02816
ZCTA5 02817,2514,2072,1554,02817
ZCTA5 02818,8251,5379,4785,02818
ZCTA5 02822,2142,1570,1293,02822
ZCTA5 02823,36,22,8,02823
ZCTA5 02824,89,89,77,02824
ZCTA5 02825,1864,1484,1219,02825
ZCTA5 02826,391,246,135,02826
ZCTA5 02827,831,612,562,02827
ZCTA5 02828,2994,1894,1657,02828
ZCTA5 02829,13,13,13,02829
ZCTA5 02830,2630,1792,1344,02830
ZCTA5 02831,1309,849,644,02831
ZCTA5 02832,1962,1466,1235,02832
ZCTA5 02833,245,100,66,02833
ZCTA5 02835,2500,1665,1658,02835
ZCTA5 02836,60,28,11,02836
ZCTA5 02837,1557,1151,1002,02837
ZCTA5 02838,1310,830,538,02838
ZCTA5 02839,603,477,309,02839
ZCTA5 02840,11034,5083,3721,02840
ZCTA5 02841,15,15,10,02841
ZCTA5 02842,7226,4332,3136,02842
ZCTA5 02852,10180,6564,5437,02852
ZCTA5 02857,3405,2539,2181,02857
ZCTA5 02858,208,162,162,02858
ZCTA5 02859,2301,1784,1476,02859
ZCTA5 02860,19575,11113,5667,02860
ZCTA5 02861,11065,7158,4384,02861
ZCTA5 02863,7683,5223,2329,02863
ZCTA5 02864,14297,10235,8081,02864
ZCTA5 02865,7107,4775,3465,02865
ZCTA5 02871,7463,5164,4159,02871
ZCTA5 02872,78,66,66,02872
ZCTA5 02873,114,10,10,02873
ZCTA5 02874,2259,1590,1332,02874
ZCTA5 02875,44,0,0,02875
ZCTA5 02876,264,70,6,02876
ZCTA5 02878,6995,4703,3908,02878
ZCTA5 02879,9462,6139,5431,02879
ZCTA5 02881,1106,577,341,02881
ZCTA5 02882,5739,2891,2300,02882
ZCTA5 02885,5145,2801,2157,02885
ZCTA5 02886,13154,7385,5557,02886
ZCTA5 02888,8574,4995,3227,02888
ZCTA5 02889,11480,7430,5588,02889
ZCTA5 02891,9753,6223,4807,02891
ZCTA5 02892,1965,1484,1159,02892
ZCTA5 02893,14361,8514,5677,02893
ZCTA5 02894,329,224,224,02894
ZCTA5 02895,17618,10424,5690,02895
ZCTA5 02896,4587,3160,2719,02896
ZCTA5 02898,760,508,446,02898
ZCTA5 02903,5996,1041,903,02903
ZCTA5 02904,13686,7303,4584,02904
ZCTA5 02905,9811,5317,3369,02905
ZCTA5 02906,12517,5276,4474,02906
ZCTA5 02907,10982,7264,4232,02907
ZCTA5 02908,14756,8643,4225,02908
ZCTA5 02909,16084,9816,5343,02909
ZCTA5 02910,9002,5849,3827,02910
ZCTA5 02911,6903,4214,2833,02911
ZCTA5 02912,24,0,0,02912
ZCTA5 02914,9633,5039,3146,02914
ZCTA5 02915,7381,4078,3214,02915
ZCTA5 02916,3822,2374,1864,02916
ZCTA5 02917,4979,3207,2860,02917
ZCTA5 02918,37,0,0,02918
ZCTA5 02919,11660,7547,4998,02919
ZCTA5 02920,14616,8140,5650,02920
ZCTA5 02921,4613,3537,3146,02921
ZCTA5 03031,4563,3319,3046,03031
ZCTA5 03032,2013,1757,1429,03032
ZCTA5 03033,1831,1487,1277,03033
ZCTA5 03034,1495,1103,934,03034
ZCTA5 03036,1850,1513,1333,03036
ZCTA5 03037,1593,1196,1066,03037
ZCTA5 03038,13155,9021,6699,03038
ZCTA5 03042,3169,2168,1830,03042
ZCTA5 03043,573,409,372,03043
ZCTA5 03044,1766,1415,1050,03044
ZCTA5 03045,5506,3944,3255,03045
ZCTA5 03046,1194,889,864,03046
ZCTA5 03047,671,500,448,03047
ZCTA5 03048,1389,912,769,03048
ZCTA5 03049,3355,2503,2270,03049
ZCTA5 03051,9930,7044,5714,03051
ZCTA5 03052,3023,2528,2260,03052
ZCTA5 03053,9694,7247,5953,03053
ZCTA5 03054,10850,7828,6420,03054
ZCTA5 03055,6399,4266,3236,03055
ZCTA5 03057,884,725,632,03057
ZCTA5 03060,12399,6695,3975,03060
ZCTA5 03062,11874,7688,6326,03062
ZCTA5 03063,6614,3943,2772,03063
ZCTA5 03064,6247,3606,2408,03064
ZCTA5 03070,2030,1653,1394,03070
ZCTA5 03071,1746,1293,1198,03071
ZCTA5 03076,4971,3862,3161,03076
ZCTA5 03077,4266,2905,2610,03077
ZCTA5 03079,12618,8451,6826,03079
ZCTA5 03082,595,435,378,03082
ZCTA5 03084,534,321,275,03084
ZCTA5 03086,1816,1085,882,03086
ZCTA5 03087,5280,4485,3864,03087
ZCTA5 03101,1806,709,580,03101
ZCTA5 03102,14625,7085,4627,03102
ZCTA5 03103,15217,9118,5571,03103
ZCTA5 03104,14622,7717,5601,03104
ZCTA5 03106,5475,3876,3318,03106
ZCTA5 03109,4075,2662,1968,03109
ZCTA5 03110,8176,6451,5686,03110
ZCTA5 03215,135,101,101,03215
ZCTA5 03216,842,617,505,03216
ZCTA5 03217,998,626,471,03217
ZCTA5 03218,432,384,253,03218
ZCTA5 03220,3111,1919,1563,03220
ZCTA5 03221,879,638,546,03221
ZCTA5 03222,2444,1628,1255,03222
ZCTA5 03223,1307,911,750,03223
ZCTA5 03224,946,715,635,03224
ZCTA5 03225,1359,1150,1020,03225
ZCTA5 03226,434,357,311,03226
ZCTA5 03227,724,407,373,03227
ZCTA5 03229,2127,1531,1356,03229
ZCTA5 03230,649,458,384,03230
ZCTA5 03231,58,13,13,03231
ZCTA5 03233,93,69,69,03233
ZCTA5 03234,1926,1309,1129,03234
ZCTA5 03235,3637,2255,1723,03235
ZCTA5 03237,1097,747,673,03237
ZCTA5 03238,43,17,10,03238
ZCTA5 03240,534,399,325,03240
ZCTA5 03241,449,313,272,03241
ZCTA5 03242,2121,1346,1047,03242
ZCTA5 03243,360,224,179,03243
ZCTA5 03244,3166,2080,1573,03244
ZCTA5 03245,867,482,435,03245
ZCTA5 03246,7244,4151,3038,03246
ZCTA5 03249,3044,2253,1962,03249
ZCTA5 03251,632,445,298,03251
ZCTA5 03253,3009,1816,1511,03253
ZCTA5 03254,2177,1594,1329,03254
ZCTA5 03255,800,540,516,03255
ZCTA5 03256,921,666,578,03256
ZCTA5 03257,1650,1062,945,03257
ZCTA5 03258,1038,816,653,03258
ZCTA5 03259,145,71,68,03259
ZCTA5 03260,346,274,239,03260
ZCTA5 03261,1776,1438,1152,03261
ZCTA5 03262,488,300,237,03262
ZCTA5 03263,1762,1114,728,03263
ZCTA5 03264,2070,1091,800,03264
ZCTA5 03266,864,533,467,03266
ZCTA5 03268,596,435,381,03268
ZCTA5 03269,1130,858,669,03269
ZCTA5 03273,162,156,143,03273
ZCTA5 03275,4791,2908,2231,03275
ZCTA5 03276,3573,2463,1719,03276
ZCTA5 03278,1248,861,655,03278
ZCTA5 03279,342,227,171,03279
ZCTA5 03280,489,360,292,03280
ZCTA5 03281,3565,2604,2310,03281
ZCTA5 03282,380,273,226,03282
ZCTA5 03284,278,194,140,03284
ZCTA5 03285,1329,857,731,03285
ZCTA5 03287,658,428,374,03287
ZCTA5 03290,1984,1640,1419,03290
ZCTA5 03291,0,0,0,03291
ZCTA5 03293,24,21,15,03293
ZCTA5 03301,13856,8117,5862,03301
ZCTA5 03303,6700,4347,3270,03303
ZCTA5 03304,2858,2428,2173,03304
ZCTA5 03307,2248,1787,1608,03307
ZCTA5 03431,10228,5237,4027,03431
ZCTA5 03440,1118,785,580,03440
ZCTA5 03441,176,108,22,03441
ZCTA5 03442,647,428,350,03442
ZCTA5 03443,297,202,170,03443
ZCTA5 03444,604,506,455,03444
ZCTA5 03445,266,197,155,03445
ZCTA5 03446,2802,1889,1518,03446
ZCTA5 03447,934,620,460,03447
ZCTA5 03448,262,181,141,03448
ZCTA5 03449,765,486,439,03449
ZCTA5 03450,387,264,231,03450
ZCTA5 03451,1643,1120,794,03451
ZCTA5 03452,2112,1400,1200,03452
ZCTA5 03455,983,614,491,03455
ZCTA5 03456,324,274,257,03456
ZCTA5 03457,305,235,190,03457
ZCTA5 03458,3193,1818,1631,03458
ZCTA5 03461,1887,1452,1394,03461
ZCTA5 03462,676,559,452,03462
ZCTA5 03464,357,264,230,03464
ZCTA5 03465,750,513,414,03465
ZCTA5 03466,496,319,203,03466
ZCTA5 03467,904,694,638,03467
ZCTA5 03470,1975,1261,1011,03470
ZCTA5 03561,2723,1423,1016,03561
ZCTA5 03570,3705,1990,1438,03570
ZCTA5 03574,1071,769,598,03574
ZCTA5 03575,5,5,5,03575
ZCTA5 03576,1393,719,622,03576
ZCTA5 03579,218,146,129,03579
ZCTA5 03580,606,395,326,03580
ZCTA5 03581,1618,812,735,03581
ZCTA5 03582,943,636,458,03582
ZCTA5 03583,518,285,255,03583
ZCTA5 03584,1592,946,715,03584
ZCTA5 03585,1051,655,565,03585
ZCTA5 03586,260,206,167,03586
ZCTA5 03588,750,484,375,03588
ZCTA5 03590,506,346,261,03590
ZCTA5 03592,531,313,288,03592
ZCTA5 03593,192,136,118,03593
ZCTA5 03595,366,226,219,03595
ZCTA5 03597,191,158,39,03597
ZCTA5 03598,1497,906,781,03598
ZCTA5 03601,102,51,38,03601
ZCTA5 03602,1024,667,579,03602
ZCTA5 03603,1726,1190,964,03603
ZCTA5 03604,0,0,0,03604
ZCTA5 03605,327,236,208,03605
ZCTA5 03607,129,98,82,03607
ZCTA5 03608,1279,865,715,03608
ZCTA5 03609,234,141,71,03609
ZCTA5 03740,441,323,231,03740
ZCTA5 03741,1731,1087,934,03741
ZCTA5 03743,5245,2856,2044,03743
ZCTA5 03745,766,409,366,03745
ZCTA5 03748,2271,1480,1287,03748
ZCTA5 03750,365,296,296,03750
ZCTA5 03751,208,66,66,03751
ZCTA5 03752,301,245,193,03752
ZCTA5 03753,1449,1023,861,03753
ZCTA5 03755,3013,1814,1713,03755
ZCTA5 03765,149,149,149,03765
ZCTA5 03766,5069,2546,2036,03766
ZCTA5 03768,687,471,413,03768
ZCTA5 03770,198,171,131,03770
ZCTA5 03771,307,213,179,03771
ZCTA5 03773,3134,1834,1472,03773
ZCTA5 03774,570,305,186,03774
ZCTA5 03777,584,330,253,03777
ZCTA5 03779,344,229,165,03779
ZCTA5 03780,362,267,228,03780
ZCTA5 03781,695,516,452,03781
ZCTA5 03782,1229,705,546,03782
ZCTA5 03784,1848,877,524,03784
ZCTA5 03785,798,362,316,03785
ZCTA5 03801,11262,5464,4400,03801
ZCTA5 03809,1427,1136,1025,03809
ZCTA5 03810,826,756,655,03810
ZCTA5 03811,2945,2170,1965,03811
ZCTA5 03812,475,338,338,03812
ZCTA5 03813,1974,1064,867,03813
ZCTA5 03814,901,700,514,03814
ZCTA5 03816,584,349,263,03816
ZCTA5 03817,295,212,191,03817
ZCTA5 03818,1568,957,722,03818
ZCTA5 03819,1791,1374,1005,03819
ZCTA5 03820,15062,8093,6398,03820
ZCTA5 03823,735,585,466,03823
ZCTA5 03824,3231,1859,1722,03824
ZCTA5 03825,3467,2505,1912,03825
ZCTA5 03826,1060,633,592,03826
ZCTA5 03827,1158,861,776,03827
ZCTA5 03830,581,425,360,03830
ZCTA5 03832,191,124,95,03832
ZCTA5 03833,9111,5814,4814,03833
ZCTA5 03835,2807,1839,1496,03835
ZCTA5 03836,714,449,330,03836
ZCTA5 03837,602,422,402,03837
ZCTA5 03838,501,202,201,03838
ZCTA5 03839,1671,1155,939,03839
ZCTA5 03840,1635,1168,1008,03840
ZCTA5 03841,2592,1907,1617,03841
ZCTA5 03842,7817,4421,3560,03842
ZCTA5 03844,887,667,646,03844
ZCTA5 03845,612,277,227,03845
ZCTA5 03846,443,343,293,03846
ZCTA5 03847,71,12,12,03847
ZCTA5 03848,2715,1675,1279,03848
ZCTA5 03849,508,367,328,03849
ZCTA5 03850,115,68,45,03850
ZCTA5 03851,1625,1043,892,03851
ZCTA5 03852,74,56,50,03852
ZCTA5 03853,326,235,222,03853
ZCTA5 03854,401,270,252,03854
ZCTA5 03855,1091,795,658,03855
ZCTA5 03856,636,544,492,03856
ZCTA5 03857,4345,2393,2023,03857
ZCTA5 03858,1856,1431,1232,03858
ZCTA5 03860,1964,799,749,03860
ZCTA5 03861,1616,1157,1035,03861
ZCTA5 03862,1977,1385,1219,03862
ZCTA5 03864,629,486,423,03864
ZCTA5 03865,3185,2068,1472,03865
ZCTA5 03867,9789,5646,4367,03867
ZCTA5 03868,2472,1574,1335,03868
ZCTA5 03869,1026,584,458,03869
ZCTA5 03870,2126,1438,1259,03870
ZCTA5 03871,150,114,92,03871
ZCTA5 03872,1584,1028,978,03872
ZCTA5 03873,2348,2055,1437,03873
ZCTA5 03874,3889,2268,1735,03874
ZCTA5 03875,407,317,258,03875
ZCTA5 03878,5245,3132,2026,03878
ZCTA5 03882,579,412,310,03882
ZCTA5 03883,99,59,46,03883
ZCTA5 03884,1580,1267,1135,03884
ZCTA5 03885,3025,2338,2117,03885
ZCTA5 03886,795,410,359,03886
ZCTA5 03887,672,467,340,03887
ZCTA5 03890,29,29,0,03890
ZCTA5 03894,2765,1710,1373,03894
ZCTA5 03897,8,0,0,03897
ZCTA5 03901,3367,2169,1714,03901
ZCTA5 03902,1042,649,573,03902
ZCTA5 03903,3040,2201,1898,03903
ZCTA5 03904,3955,2364,1940,03904
ZCTA5 03905,956,598,508,03905
ZCTA5 03906,2065,1460,1200,03906
ZCTA5 03907,666,412,390,03907
ZCTA5 03908,2868,2202,1812,03908
ZCTA5 03909,4322,3004,2658,03909
ZCTA5 03910,8,8,8,03910
ZCTA5 03911,129,129,129,03911
ZCTA5 04001,1066,748,671,04001
ZCTA5 04002,3076,2134,1738,04002
ZCTA5 04003,90,31,31,04003
ZCTA5 04005,10012,5666,4225,04005
ZCTA5 04006,21,21,21,04006
ZCTA5 04008,1285,1025,836,04008
ZCTA5 04009,2365,1636,1213,04009
ZCTA5 04010,667,462,335,04010
ZCTA5 04011,8913,5409,4330,04011
ZCTA5 04015,1663,863,711,04015
ZCTA5 04017,265,159,130,04017
ZCTA5 04019,55,27,27,04019
ZCTA5 04020,742,485,442,04020
ZCTA5 04021,2425,2042,1764,04021
ZCTA5 04022,492,263,206,04022
ZCTA5 04024,185,102,82,04024
ZCTA5 04027,2624,1977,1671,04027
ZCTA5 04029,847,541,419,04029
ZCTA5 04030,977,678,539,04030
ZCTA5 04032,3765,2513,2101,04032
ZCTA5 04037,1733,977,738,04037
ZCTA5 04038,6636,4843,3964,04038
ZCTA5 04039,3478,2221,1945,04039
ZCTA5 04040,1474,726,532,04040
ZCTA5 04041,648,385,299,04041
ZCTA5 04042,1789,1365,1087,04042
ZCTA5 04043,5364,3481,2980,04043
ZCTA5 04046,3466,2120,1571,04046
ZCTA5 04047,718,504,390,04047
ZCTA5 04048,1269,946,708,04048
ZCTA5 04049,1598,1307,1149,04049
ZCTA5 04050,104,72,66,04050
ZCTA5 04051,593,334,290,04051
ZCTA5 04055,2021,948,736,04055
ZCTA5 04056,63,36,33,04056
ZCTA5 04057,15,5,5,04057
ZCTA5 04061,1143,890,617,04061
ZCTA5 04062,7900,5159,4254,04062
ZCTA5 04063,406,167,167,04063
ZCTA5 04064,4968,2383,1708,04064
ZCTA5 04066,373,234,234,04066
ZCTA5 04068,636,415,346,04068
ZCTA5 04069,708,537,393,04069
ZCTA5 04071,2129,1507,1325,04071
ZCTA5 04072,8998,5587,4573,04072
ZCTA5 04073,7508,4405,3276,04073
ZCTA5 04074,9881,6788,5721,04074
ZCTA5 04076,1136,861,772,04076
ZCTA5 04079,2135,1249,1076,04079
ZCTA5 04083,2121,1129,774,04083
ZCTA5 04084,2784,1920,1622,04084
ZCTA5 04085,962,794,543,04085
ZCTA5 04086,4011,2483,2016,04086
ZCTA5 04087,788,639,588,04087
ZCTA5 04088,573,357,272,04088
ZCTA5 04090,5067,3468,2760,04090
ZCTA5 04091,336,251,232,04091
ZCTA5 04092,9138,5029,4026,04092
ZCTA5 04093,3431,2354,1885,04093
ZCTA5 04095,644,347,247,04095
ZCTA5 04096,3506,2417,1886,04096
ZCTA5 04097,1549,1302,1041,04097
ZCTA5 04101,10608,2693,1932,04101
ZCTA5 04102,8120,3803,3186,04102
ZCTA5 04103,13657,7290,5492,04103
ZCTA5 04105,4989,3695,3119,04105
ZCTA5 04106,12230,6434,4857,04106
ZCTA5 04107,3745,2859,2587,04107
ZCTA5 04108,406,248,220,04108
ZCTA5 04109,119,89,85,04109
ZCTA5 04110,684,522,481,04110
ZCTA5 04210,10337,5764,4462,04210
ZCTA5 04216,253,129,109,04216
ZCTA5 04217,1588,958,785,04217
ZCTA5 04219,530,361,279,04219
ZCTA5 04220,1307,896,729,04220
ZCTA5 04221,339,210,158,04221
ZCTA5 04222,1667,1307,1147,04222
ZCTA5 04224,1215,789,639,04224
ZCTA5 04226,46,34,34,04226
ZCTA5 04227,13,6,6,04227
ZCTA5 04231,118,72,67,04231
ZCTA5 04234,0,0,0,04234
ZCTA5 04236,1728,1370,1171,04236
ZCTA5 04237,146,61,57,04237
ZCTA5 04238,441,323,283,04238
ZCTA5 04239,1808,1144,945,04239
ZCTA5 04240,16099,8750,5660,04240
ZCTA5 04250,1850,1171,1027,04250
ZCTA5 04252,1962,1283,1015,04252
ZCTA5 04253,834,540,456,04253
ZCTA5 04254,1539,681,458,04254
ZCTA5 04255,335,132,101,04255
ZCTA5 04256,1246,748,577,04256
ZCTA5 04257,1061,727,571,04257
ZCTA5 04258,1120,882,696,04258
ZCTA5 04259,1492,1075,860,04259
ZCTA5 04260,2087,1460,1301,04260
ZCTA5 04261,148,64,60,04261
ZCTA5 04263,774,576,480,04263
ZCTA5 04265,307,141,107,04265
ZCTA5 04267,11,4,4,04267
ZCTA5 04268,2164,1338,891,04268
ZCTA5 04270,2345,1634,1280,04270
ZCTA5 04271,0,0,0,04271
ZCTA5 04274,2485,1571,1295,04274
ZCTA5 04275,253,138,120,04275
ZCTA5 04276,2691,1360,957,04276
ZCTA5 04280,3024,2086,1629,04280
ZCTA5 04281,2200,1346,1122,04281
ZCTA5 04282,2288,1692,1486,04282
ZCTA5 04284,533,317,292,04284
ZCTA5 04285,190,127,117,04285
ZCTA5 04286,0,0,0,04286
ZCTA5 04287,1317,1074,957,04287
ZCTA5 04289,674,448,354,04289
ZCTA5 04290,623,419,391,04290
ZCTA5 04292,371,288,240,04292
ZCTA5 04294,1629,963,801,04294
ZCTA5 04330,12370,6494,4346,04330
ZCTA5 04341,0,0,0,04341
ZCTA5 04342,757,494,382,04342
ZCTA5 04344,1439,750,570,04344
ZCTA5 04345,5083,3212,2247,04345
ZCTA5 04346,774,458,303,04346
ZCTA5 04347,1289,668,492,04347
ZCTA5 04348,1232,897,757,04348
ZCTA5 04349,620,424,364,04349
ZCTA5 04350,1519,1095,926,04350
ZCTA5 04351,983,714,670,04351
ZCTA5 04352,735,446,374,04352
ZCTA5 04353,917,631,517,04353
ZCTA5 04354,657,406,324,04354
ZCTA5 04355,1027,769,617,04355
ZCTA5 04357,1599,948,706,04357
ZCTA5 04358,1895,1265,1075,04358
ZCTA5 04359,136,68,59,04359
ZCTA5 04360,243,168,136,04360
ZCTA5 04363,1071,714,487,04363
ZCTA5 04364,2522,1622,1324,04364
ZCTA5 04401,19843,10549,7863,04401
ZCTA5 04406,400,243,215,04406
ZCTA5 04408,93,51,37,04408
ZCTA5 04410,476,340,285,04410
ZCTA5 04411,644,418,342,04411
ZCTA5 04412,4250,2433,1899,04412
ZCTA5 04413,88,50,50,04413
ZCTA5 04414,926,586,534,04414
ZCTA5 04415,86,31,28,04415
ZCTA5 04416,2589,1271,1028,04416
ZCTA5 04417,181,90,69,04417
ZCTA5 04418,642,463,329,04418
ZCTA5 04419,1276,970,800,04419
ZCTA5 04421,352,245,204,04421
ZCTA5 04422,443,309,266,04422
ZCTA5 04424,493,291,262,04424
ZCTA5 04426,2119,1516,993,04426
ZCTA5 04427,1211,816,664,04427
ZCTA5 04428,1438,999,801,04428
ZCTA5 04429,2235,1290,1141,04429
ZCTA5 04430,663,397,270,04430
ZCTA5 04431,20,13,13,04431
ZCTA5 04434,493,388,293,04434
ZCTA5 04435,447,316,265,04435
ZCTA5 04438,486,266,194,04438
ZCTA5 04441,981,661,550,04441
ZCTA5 04442,79,47,30,04442
ZCTA5 04443,1089,630,498,04443
ZCTA5 04444,3606,2698,2403,04444
ZCTA5 04448,559,368,239,04448
ZCTA5 04449,514,353,284,04449
ZCTA5 04450,513,303,234,04450
ZCTA5 04451,134,70,55,04451
ZCTA5 04453,317,220,163,04453
ZCTA5 04454,6,6,6,04454
ZCTA5 04455,337,262,222,04455
ZCTA5 04456,1268,954,634,04456
ZCTA5 04457,2745,1586,1207,04457
ZCTA5 04459,366,198,152,04459
ZCTA5 04460,518,318,292,04460
ZCTA5 04461,1277,771,463,04461
ZCTA5 04462,2074,1337,1126,04462
ZCTA5 04463,1286,674,526,04463
ZCTA5 04464,287,177,123,04464
ZCTA5 04468,3943,2212,1758,04468
ZCTA5 04469,0,0,0,04469
ZCTA5 04471,278,185,161,04471
ZCTA5 04472,890,568,453,04472
ZCTA5 04473,3308,1337,1087,04473
ZCTA5 04474,1639,1208,992,04474
ZCTA5 04475,167,102,90,04475
ZCTA5 04476,531,346,259,04476
ZCTA5 04478,165,131,131,04478
ZCTA5 04479,643,386,233,04479
ZCTA5 04481,254,190,158,04481
ZCTA5 04485,97,79,53,04485
ZCTA5 04487,416,257,192,04487
ZCTA5 04488,445,295,263,04488
ZCTA5 04489,123,37,37,04489
ZCTA5 04490,133,69,55,04490
ZCTA5 04491,74,39,37,04491
ZCTA5 04492,85,49,49,04492
ZCTA5 04493,848,562,472,04493
ZCTA5 04495,162,75,65,04495
ZCTA5 04496,1696,1085,891,04496
ZCTA5 04497,173,81,67,04497
ZCTA5 04530,5402,3046,2296,04530
ZCTA5 04535,292,210,160,04535
ZCTA5 04537,856,395,376,04537
ZCTA5 04538,978,444,362,04538
ZCTA5 04539,628,416,290,04539
ZCTA5 04541,29,16,16,04541
ZCTA5 04543,988,556,352,04543
ZCTA5 04544,574,278,226,04544
ZCTA5 04547,553,345,283,04547
ZCTA5 04548,487,348,229,04548
ZCTA5 04551,390,263,241,04551
ZCTA5 04553,806,582,507,04553
ZCTA5 04554,313,193,186,04554
ZCTA5 04555,836,618,494,04555
ZCTA5 04556,539,357,317,04556
ZCTA5 04558,177,135,135,04558
ZCTA5 04562,1050,827,653,04562
ZCTA5 04563,686,408,347,04563
ZCTA5 04564,241,192,192,04564
ZCTA5 04568,304,162,132,04568
ZCTA5 04570,3,0,0,04570
ZCTA5 04571,271,100,89,04571
ZCTA5 04572,2582,1377,1097,04572
ZCTA5 04573,182,122,97,04573
ZCTA5 04574,684,426,347,04574
ZCTA5 04575,100,88,81,04575
ZCTA5 04576,299,174,150,04576
ZCTA5 04578,2249,1345,1072,04578
ZCTA5 04579,1295,1073,851,04579
ZCTA5 04605,6414,3716,3093,04605
ZCTA5 04606,507,295,230,04606
ZCTA5 04607,564,366,302,04607
ZCTA5 04609,2479,1348,1134,04609
ZCTA5 04611,223,128,115,04611
ZCTA5 04612,270,139,115,04612
ZCTA5 04613,47,36,36,04613
ZCTA5 04614,1308,846,661,04614
ZCTA5 04616,384,231,204,04616
ZCTA5 04617,323,167,150,04617
ZCTA5 04619,1420,850,575,04619
ZCTA5 04622,505,296,238,04622
ZCTA5 04623,481,268,197,04623
ZCTA5 04624,135,64,52,04624
ZCTA5 04625,32,14,8,04625
ZCTA5 04626,225,143,119,04626
ZCTA5 04627,909,591,550,04627
ZCTA5 04628,270,144,141,04628
ZCTA5 04630,530,373,279,04630
ZCTA5 04631,693,367,277,04631
ZCTA5 04634,1055,682,507,04634
ZCTA5 04635,19,8,8,04635
ZCTA5 04640,1117,608,490,04640
ZCTA5 04642,123,69,58,04642
ZCTA5 04643,415,236,184,04643
ZCTA5 04645,50,22,19,04645
ZCTA5 04646,52,41,39,04646
ZCTA5 04648,268,150,122,04648
ZCTA5 04649,520,281,232,04649
ZCTA5 04650,143,92,92,04650
ZCTA5 04652,782,453,353,04652
ZCTA5 04653,259,167,127,04653
ZCTA5 04654,1323,741,580,04654
ZCTA5 04655,454,260,192,04655
ZCTA5 04657,173,84,65,04657
ZCTA5 04658,524,308,225,04658
ZCTA5 04660,517,303,254,04660
ZCTA5 04662,212,115,115,04662
ZCTA5 04664,532,314,172,04664
ZCTA5 04666,526,323,252,04666
ZCTA5 04667,515,360,229,04667
ZCTA5 04668,908,515,311,04668
ZCTA5 04669,82,53,53,04669
ZCTA5 04671,254,180,158,04671
ZCTA5 04673,107,29,28,04673
ZCTA5 04674,116,61,49,04674
ZCTA5 04675,68,24,24,04675
ZCTA5 04676,532,337,314,04676
ZCTA5 04677,142,78,66,04677
ZCTA5 04679,731,363,313,04679
ZCTA5 04680,578,396,280,04680
ZCTA5 04681,475,182,150,04681
ZCTA5 04683,0,0,0,04683
ZCTA5 04684,841,471,362,04684
ZCTA5 04685,200,127,120,04685
ZCTA5 04686,142,109,76,04686
ZCTA5 04691,233,172,161,04691
ZCTA5 04693,257,128,119,04693
ZCTA5 04694,999,628,444,04694
ZCTA5 04730,4225,2557,2037,04730
ZCTA5 04732,723,334,241,04732
ZCTA5 04733,123,95,66,04733
ZCTA5 04734,275,215,205,04734
ZCTA5 04735,239,148,110,04735
ZCTA5 04736,4194,2344,1851,04736
ZCTA5 04737,0,0,0,04737
ZCTA5 04739,357,212,163,04739
ZCTA5 04740,543,352,283,04740
ZCTA5 04742,1521,1096,814,04742
ZCTA5 04743,2189,1264,1036,04743
ZCTA5 04745,421,324,290,04745
ZCTA5 04746,223,87,75,04746
ZCTA5 04747,574,367,301,04747
ZCTA5 04750,802,450,309,04750
ZCTA5 04756,1596,864,699,04756
ZCTA5 04757,1137,853,639,04757
ZCTA5 04758,570,399,320,04758
ZCTA5 04760,287,167,142,04760
ZCTA5 04761,180,108,82,04761
ZCTA5 04762,204,150,108,04762
ZCTA5 04763,319,175,162,04763
ZCTA5 04764,41,15,15,04764
ZCTA5 04765,658,383,305,04765
ZCTA5 04766,134,88,82,04766
ZCTA5 04768,192,131,112,04768
ZCTA5 04769,4079,2270,1632,04769
ZCTA5 04772,372,274,235,04772
ZCTA5 04773,262,186,150,04773
ZCTA5 04774,370,171,136,04774
ZCTA5 04776,336,228,194,04776
ZCTA5 04777,197,125,79,04777
ZCTA5 04779,201,179,156,04779
ZCTA5 04780,272,188,157,04780
ZCTA5 04781,237,169,136,04781
ZCTA5 04783,253,173,152,04783
ZCTA5 04785,941,475,404,04785
ZCTA5 04786,726,469,394,04786
ZCTA5 04787,133,88,69,04787
ZCTA5 04841,3565,1522,1175,04841
ZCTA5 04843,2474,1283,1038,04843
ZCTA5 04847,695,501,418,04847
ZCTA5 04848,330,178,139,04848
ZCTA5 04849,1787,1199,1052,04849
ZCTA5 04851,19,18,18,04851
ZCTA5 04852,49,30,29,04852
