NAME,B25003_001E,B25003_002E,B25003_003E,zip code tabulation area
ZCTA5 02767,6036,4726,1310,02767
ZCTA5 02769,4670,4339,331,02769
ZCTA5 02770,2221,1956,265,02770
ZCTA5 02771,5955,5179,776,02771
ZCTA5 02777,6790,5786,1004,02777
ZCTA5 02779,2305,2230,75,02779
ZCTA5 02780,21557,12722,8835,02780
ZCTA5 02790,6641,5522,1119,02790
ZCTA5 02791,160,150,10,02791
ZCTA5 02802,378,314,64,02802
ZCTA5 02804,1021,848,173,02804
ZCTA5 02806,6228,5510,718,02806
ZCTA5 02807,412,335,77,02807
ZCTA5 02808,1051,817,234,02808
ZCTA5 02809,8731,5775,2956,02809
ZCTA5 02812,452,452,0,02812
ZCTA5 02813,3493,3214,279,02813
ZCTA5 02814,2980,2738,242,02814
ZCTA5 02815,66,66,0,02815
ZCTA5 02816,13651,11059,2592,02816
ZCTA5 02817,2514,2194,320,02817
ZCTA5 02818,8251,6491,1760,02818
ZCTA5 02822,2142,1701,441,02822
ZCTA5 02823,36,22,14,02823
ZCTA5 02824,89,89,0,02824
ZCTA5 02825,1864,1715,149,02825
ZCTA5 02826,391,309,82,02826
ZCTA5 02827,831,792,39,02827
ZCTA5 02828,2994,2583,411,02828
ZCTA5 02829,13,13,0,02829
ZCTA5 02830,2630,2174,456,02830
ZCTA5 02831,1309,1244,65,02831
ZCTA5 02832,1962,1565,397,02832
ZCTA5 02833,245,143,102,02833
ZCTA5 02835,2500,2146,354,02835
ZCTA5 02836,60,60,0,02836
ZCTA5 02837,1557,1461,96,02837
ZCTA5 02838,1310,845,465,02838
ZCTA5 02839,603,565,38,02839
ZCTA5 02840,11034,5500,5534,02840
ZCTA5 02841,15,0,15,02841
ZCTA5 02842,7226,4187,3039,02842
ZCTA5 02852,10180,7345,2835,02852
ZCTA5 02857,3405,2839,566,02857
ZCTA5 02858,208,96,112,02858
ZCTA5 02859,2301,1872,429,02859
ZCTA5 02860,19575,7986,11589,02860
ZCTA5 02861,11065,7383,3682,02861
ZCTA5 02863,7683,1965,5718,02863
ZCTA5 02864,14297,10907,3390,02864
ZCTA5 02865,7107,5181,1926,02865
ZCTA5 02871,7463,6007,1456,02871
ZCTA5 02872,78,78,0,02872
ZCTA5 02873,114,83,31,02873
ZCTA5 02874,2259,2070,189,02874
ZCTA5 02875,44,16,28,02875
ZCTA5 02876,264,0,264,02876
ZCTA5 02878,6995,5643,1352,02878
ZCTA5 02879,9462,7386,2076,02879
ZCTA5 02881,1106,487,619,02881
ZCTA5 02882,5739,3980,1759,02882
ZCTA5 02885,5145,3154,1991,02885
ZCTA5 02886,13154,8491,4663,02886
ZCTA5 02888,8574,6886,1688,02888
ZCTA5 02889,11480,9084,2396,02889
ZCTA5 02891,9753,7277,2476,02891
ZCTA5 02892,1965,1888,77,02892
ZCTA5 02893,14361,8187,6174,02893
ZCTA5 02894,329,329,0,02894
ZCTA5 02895,17618,6551,11067,02895
ZCTA5 02896,4587,3741,846,02896
ZCTA5 02898,760,746,14,02898
ZCTA5 02903,5996,1486,4510,02903
ZCTA5 02904,13686,7077,6609,02904
ZCTA5 02905,9811,4877,4934,02905
ZCTA5 02906,12517,6440,6077,02906
ZCTA5 02907,10982,3985,6997,02907
ZCTA5 02908,14756,6783,7973,02908
ZCTA5 02909,16084,6408,9676,02909
ZCTA5 02910,9002,6212,2790,02910
ZCTA5 02911,6903,4680,2223,02911
ZCTA5 02912,24,0,24,02912
ZCTA5 02914,9633,4922,4711,02914
ZCTA5 02915,7381,4830,2551,02915
ZCTA5 02916,3822,2730,1092,02916
ZCTA5 02917,4979,3930,1049,02917
ZCTA5 02918,37,0,37,02918
ZCTA5 02919,11660,8846,2814,02919
ZCTA5 02920,14616,9318,5298,02920
ZCTA5 02921,4613,3935,678,02921
ZCTA5 03031,4563,4192,371,03031
ZCTA5 03032,2013,1890,123,03032
ZCTA5 03033,1831,1742,89,03033
ZCTA5 03034,1495,1376,119,03034
ZCTA5 03036,1850,1808,42,03036
ZCTA5 03037,1593,1449,144,03037
ZCTA5 03038,13155,9164,3991,03038
ZCTA5 03042,3169,2734,435,03042
ZCTA5 03043,573,546,27,03043
ZCTA5 03044,1766,1598,168,03044
ZCTA5 03045,5506,4791,715,03045
ZCTA5 03046,1194,1135,59,03046
ZCTA5 03047,671,568,103,03047
ZCTA5 03048,1389,1146,243,03048
ZCTA5 03049,3355,3077,278,03049
ZCTA5 03051,9930,8204,1726,03051
ZCTA5 03052,3023,2622,401,03052
ZCTA5 03053,9694,8388,1306,03053
ZCTA5 03054,10850,9650,1200,03054
ZCTA5 03055,6399,4156,2243,03055
ZCTA5 03057,884,849,35,03057
ZCTA5 03060,12399,4598,7801,03060
ZCTA5 03062,11874,8432,3442,03062
ZCTA5 03063,6614,4143,2471,03063
ZCTA5 03064,6247,3551,2696,03064
ZCTA5 03070,2030,1787,243,03070
ZCTA5 03071,1746,1444,302,03071
ZCTA5 03076,4971,4311,660,03076
ZCTA5 03077,4266,3660,606,03077
ZCTA5 03079,12618,9541,3077,03079
ZCTA5 03082,595,548,47,03082
ZCTA5 03084,534,439,95,03084
ZCTA5 03086,1816,1388,428,03086
ZCTA5 03087,5280,4957,323,03087
ZCTA5 03101,1806,159,1647,03101
ZCTA5 03102,14625,5991,8634,03102
ZCTA5 03103,15217,7503,7714,03103
ZCTA5 03104,14622,7878,6744,03104
ZCTA5 03106,5475,4409,1066,03106
ZCTA5 03109,4075,3142,933,03109
ZCTA5 03110,8176,6780,1396,03110
ZCTA5 03215,135,110,25,03215
ZCTA5 03216,842,760,82,03216
ZCTA5 03217,998,640,358,03217
ZCTA5 03218,432,390,42,03218
ZCTA5 03220,3111,2555,556,03220
ZCTA5 03221,879,761,118,03221
ZCTA5 03222,2444,1911,533,03222
ZCTA5 03223,1307,1234,73,03223
ZCTA5 03224,946,886,60,03224
ZCTA5 03225,1359,1286,73,03225
ZCTA5 03226,434,397,37,03226
ZCTA5 03227,724,671,53,03227
ZCTA5 03229,2127,1858,269,03229
ZCTA5 03230,649,590,59,03230
ZCTA5 03231,58,36,22,03231
ZCTA5 03233,93,93,0,03233
ZCTA5 03234,1926,1688,238,03234
ZCTA5 03235,3637,2345,1292,03235
ZCTA5 03237,1097,1085,12,03237
ZCTA5 03238,43,43,0,03238
ZCTA5 03240,534,444,90,03240
ZCTA5 03241,449,400,49,03241
ZCTA5 03242,2121,1367,754,03242
ZCTA5 03243,360,340,20,03243
ZCTA5 03244,3166,2892,274,03244
ZCTA5 03245,867,726,141,03245
ZCTA5 03246,7244,4659,2585,03246
ZCTA5 03249,3044,2834,210,03249
ZCTA5 03251,632,455,177,03251
ZCTA5 03253,3009,2272,737,03253
ZCTA5 03254,2177,2015,162,03254
ZCTA5 03255,800,701,99,03255
ZCTA5 03256,921,807,114,03256
ZCTA5 03257,1650,1495,155,03257
ZCTA5 03258,1038,888,150,03258
ZCTA5 03259,145,145,0,03259
ZCTA5 03260,346,338,8,03260
ZCTA5 03261,1776,1581,195,03261
ZCTA5 03262,488,366,122,03262
ZCTA5 03263,1762,1212,550,03263
ZCTA5 03264,2070,1205,865,03264
ZCTA5 03266,864,717,147,03266
ZCTA5 03268,596,576,20,03268
ZCTA5 03269,1130,972,158,03269
ZCTA5 03273,162,154,8,03273
ZCTA5 03275,4791,3498,1293,03275
ZCTA5 03276,3573,2470,1103,03276
ZCTA5 03278,1248,949,299,03278
ZCTA5 03279,342,286,56,03279
ZCTA5 03280,489,462,27,03280
ZCTA5 03281,3565,3335,230,03281
ZCTA5 03282,380,313,67,03282
ZCTA5 03284,278,254,24,03284
ZCTA5 03285,1329,1174,155,03285
ZCTA5 03287,658,549,109,03287
ZCTA5 03290,1984,1870,114,03290
ZCTA5 03291,0,0,0,03291
ZCTA5 03293,24,21,3,03293
ZCTA5 03301,13856,7692,6164,03301
ZCTA5 03303,6700,4567,2133,03303
ZCTA5 03304,2858,2500,358,03304
ZCTA5 03307,2248,2017,231,03307
ZCTA5 03431,10228,5749,4479,03431
ZCTA5 03440,1118,882,236,03440
ZCTA5 03441,176,121,55,03441
ZCTA5 03442,647,481,166,03442
ZCTA5 03443,297,297,0,03443
ZCTA5 03444,604,504,100,03444
ZCTA5 03445,266,249,17,03445
ZCTA5 03446,2802,2128,674,03446
ZCTA5 03447,934,880,54,03447
ZCTA5 03448,262,245,17,03448
ZCTA5 03449,765,657,108,03449
ZCTA5 03450,387,365,22,03450
ZCTA5 03451,1643,1318,325,03451
ZCTA5 03452,2112,1728,384,03452
ZCTA5 03455,983,675,308,03455
ZCTA5 03456,324,300,24,03456
ZCTA5 03457,305,271,34,03457
ZCTA5 03458,3193,1858,1335,03458
ZCTA5 03461,1887,1600,287,03461
ZCTA5 03462,676,506,170,03462
ZCTA5 03464,357,338,19,03464
ZCTA5 03465,750,579,171,03465
ZCTA5 03466,496,425,71,03466
ZCTA5 03467,904,807,97,03467
ZCTA5 03470,1975,1559,416,03470
ZCTA5 03561,2723,1392,1331,03561
ZCTA5 03570,3705,2318,1387,03570
ZCTA5 03574,1071,811,260,03574
ZCTA5 03575,5,5,0,03575
ZCTA5 03576,1393,1050,343,03576
ZCTA5 03579,218,205,13,03579
ZCTA5 03580,606,527,79,03580
ZCTA5 03581,1618,1192,426,03581
ZCTA5 03582,943,769,174,03582
ZCTA5 03583,518,469,49,03583
ZCTA5 03584,1592,1206,386,03584
ZCTA5 03585,1051,841,210,03585
ZCTA5 03586,260,248,12,03586
ZCTA5 03588,750,663,87,03588
ZCTA5 03590,506,429,77,03590
ZCTA5 03592,531,471,60,03592
ZCTA5 03593,192,160,32,03593
ZCTA5 03595,366,335,31,03595
ZCTA5 03597,191,130,61,03597
ZCTA5 03598,1497,1009,488,03598
ZCTA5 03601,102,100,2,03601
ZCTA5 03602,1024,822,202,03602
ZCTA5 03603,1726,1391,335,03603
ZCTA5 03604,0,0,0,03604
ZCTA5 03605,327,321,6,03605
ZCTA5 03607,129,113,16,03607
ZCTA5 03608,1279,895,384,03608
ZCTA5 03609,234,162,72,03609
ZCTA5 03740,441,401,40,03740
ZCTA5 03741,1731,1363,368,03741
ZCTA5 03743,5245,3055,2190,03743
ZCTA5 03745,766,721,45,03745
ZCTA5 03748,2271,1864,407,03748
ZCTA5 03750,365,355,10,03750
ZCTA5 03751,208,208,0,03751
ZCTA5 03752,301,275,26,03752
ZCTA5 03753,1449,1446,3,03753
ZCTA5 03755,3013,2134,879,03755
ZCTA5 03765,149,149,0,03765
ZCTA5 03766,5069,2655,2414,03766
ZCTA5 03768,687,553,134,03768
ZCTA5 03770,198,179,19,03770
ZCTA5 03771,307,272,35,03771
ZCTA5 03773,3134,2208,926,03773
ZCTA5 03774,570,525,45,03774
ZCTA5 03777,584,441,143,03777
ZCTA5 03779,344,258,86,03779
ZCTA5 03780,362,360,2,03780
ZCTA5 03781,695,601,94,03781
ZCTA5 03782,1229,892,337,03782
ZCTA5 03784,1848,889,959,03784
ZCTA5 03785,798,424,374,03785
ZCTA5 03801,11262,5974,5288,03801
ZCTA5 03809,1427,1297,130,03809
ZCTA5 03810,826,814,12,03810
ZCTA5 03811,2945,2726,219,03811
ZCTA5 03812,475,475,0,03812
ZCTA5 03813,1974,1679,295,03813
ZCTA5 03814,901,647,254,03814
ZCTA5 03816,584,553,31,03816
ZCTA5 03817,295,166,129,03817
ZCTA5 03818,1568,1037,531,03818
ZCTA5 03819,1791,1744,47,03819
ZCTA5 03820,15062,7941,7121,03820
ZCTA5 03823,735,609,126,03823
ZCTA5 03824,3231,2080,1151,03824
ZCTA5 03825,3467,3018,449,03825
ZCTA5 03826,1060,770,290,03826
ZCTA5 03827,1158,1090,68,03827
ZCTA5 03830,581,565,16,03830
ZCTA5 03832,191,185,6,03832
ZCTA5 03833,9111,6870,2241,03833
ZCTA5 03835,2807,2183,624,03835
ZCTA5 03836,714,650,64,03836
ZCTA5 03837,602,600,2,03837
ZCTA5 03838,501,305,196,03838
ZCTA5 03839,1671,1132,539,03839
ZCTA5 03840,1635,1525,110,03840
ZCTA5 03841,2592,2231,361,03841
ZCTA5 03842,7817,5787,2030,03842
ZCTA5 03844,887,767,120,03844
ZCTA5 03845,612,470,142,03845
ZCTA5 03846,443,405,38,03846
ZCTA5 03847,71,71,0,03847
ZCTA5 03848,2715,2020,695,03848
ZCTA5 03849,508,466,42,03849
ZCTA5 03850,115,115,0,03850
ZCTA5 03851,1625,1393,232,03851
ZCTA5 03852,74,74,0,03852
ZCTA5 03853,326,280,46,03853
ZCTA5 03854,401,373,28,03854
ZCTA5 03855,1091,1026,65,03855
ZCTA5 03856,636,606,30,03856
ZCTA5 03857,4345,2297,2048,03857
ZCTA5 03858,1856,1672,184,03858
ZCTA5 03860,1964,1251,713,03860
ZCTA5 03861,1616,1548,68,03861
ZCTA5 03862,1977,1789,188,03862
ZCTA5 03864,629,608,21,03864
ZCTA5 03865,3185,2487,698,03865
ZCTA5 03867,9789,6130,3659,03867
ZCTA5 03868,2472,1930,542,03868
ZCTA5 03869,1026,797,229,03869
ZCTA5 03870,2126,1823,303,03870
ZCTA5 03871,150,137,13,03871
ZCTA5 03872,1584,1533,51,03872
ZCTA5 03873,2348,1938,410,03873
ZCTA5 03874,3889,2633,1256,03874
ZCTA5 03875,407,397,10,03875
ZCTA5 03878,5245,3043,2202,03878
ZCTA5 03882,579,522,57,03882
ZCTA5 03883,99,87,12,03883
ZCTA5 03884,1580,1478,102,03884
ZCTA5 03885,3025,2800,225,03885
ZCTA5 03886,795,646,149,03886
ZCTA5 03887,672,651,21,03887
ZCTA5 03890,29,18,11,03890
ZCTA5 03894,2765,2157,608,03894
ZCTA5 03897,8,8,0,03897
ZCTA5 03901,3367,2944,423,03901
ZCTA5 03902,1042,790,252,03902
ZCTA5 03903,3040,2425,615,03903
ZCTA5 03904,3955,2514,1441,03904
ZCTA5 03905,956,785,171,03905
ZCTA5 03906,2065,1836,229,03906
ZCTA5 03907,666,628,38,03907
ZCTA5 03908,2868,2238,630,03908
ZCTA5 03909,4322,3596,726,03909
ZCTA5 03910,8,8,0,03910
ZCTA5 03911,129,89,40,03911
ZCTA5 04001,1066,1024,42,04001
ZCTA5 04002,3076,2765,311,04002
ZCTA5 04003,90,80,10,04003
ZCTA5 04005,10012,5152,4860,04005
ZCTA5 04006,21,21,0,04006
ZCTA5 04008,1285,1205,80,04008
ZCTA5 04009,2365,1955,410,04009
ZCTA5 04010,667,585,82,04010
ZCTA5 04011,8913,6347,2566,04011
ZCTA5 04015,1663,1496,167,04015
ZCTA5 04017,265,187,78,04017
ZCTA5 04019,55,38,17,04019
ZCTA5 04020,742,609,133,04020
ZCTA5 04021,2425,2295,130,04021
ZCTA5 04022,492,456,36,04022
ZCTA5 04024,185,167,18,04024
ZCTA5 04027,2624,2540,84,04027
ZCTA5 04029,847,754,93,04029
ZCTA5 04030,977,829,148,04030
ZCTA5 04032,3765,2923,842,04032
ZCTA5 04037,1733,1462,271,04037
ZCTA5 04038,6636,5406,1230,04038
ZCTA5 04039,3478,2834,644,04039
ZCTA5 04040,1474,1332,142,04040
ZCTA5 04041,648,543,105,04041
ZCTA5 04042,1789,1567,222,04042
ZCTA5 04043,5364,4323,1041,04043
ZCTA5 04046,3466,2835,631,04046
ZCTA5 04047,718,620,98,04047
ZCTA5 04048,1269,1140,129,04048
ZCTA5 04049,1598,1454,144,04049
ZCTA5 04050,104,91,13,04050
ZCTA5 04051,593,527,66,04051
ZCTA5 04055,2021,1769,252,04055
ZCTA5 04056,63,63,0,04056
ZCTA5 04057,15,15,0,04057
ZCTA5 04061,1143,1110,33,04061
ZCTA5 04062,7900,6683,1217,04062
ZCTA5 04063,406,242,164,04063
ZCTA5 04064,4968,3423,1545,04064
ZCTA5 04066,373,257,116,04066
ZCTA5 04068,636,556,80,04068
ZCTA5 04069,708,633,75,04069
ZCTA5 04071,2129,1928,201,04071
ZCTA5 04072,8998,6553,2445,04072
ZCTA5 04073,7508,5214,2294,04073
ZCTA5 04074,9881,7626,2255,04074
ZCTA5 04076,1136,1084,52,04076
ZCTA5 04079,2135,1827,308,04079
ZCTA5 04083,2121,1645,476,04083
ZCTA5 04084,2784,2588,196,04084
ZCTA5 04085,962,829,133,04085
ZCTA5 04086,4011,3163,848,04086
ZCTA5 04087,788,680,108,04087
ZCTA5 04088,573,504,69,04088
ZCTA5 04090,5067,4564,503,04090
ZCTA5 04091,336,296,40,04091
ZCTA5 04092,9138,5592,3546,04092
ZCTA5 04093,3431,2754,677,04093
ZCTA5 04095,644,621,23,04095
ZCTA5 04096,3506,2819,687,04096
ZCTA5 04097,1549,1342,207,04097
ZCTA5 04101,10608,2413,8195,04101
ZCTA5 04102,8120,4116,4004,04102
ZCTA5 04103,13657,8399,5258,04103
ZCTA5 04105,4989,4213,776,04105
ZCTA5 04106,12230,7141,5089,04106
ZCTA5 04107,3745,3299,446,04107
ZCTA5 04108,406,360,46,04108
ZCTA5 04109,119,119,0,04109
ZCTA5 04110,684,530,154,04110
ZCTA5 04210,10337,6113,4224,04210
ZCTA5 04216,253,246,7,04216
ZCTA5 04217,1588,1320,268,04217
ZCTA5 04219,530,489,41,04219
ZCTA5 04220,1307,1252,55,04220
ZCTA5 04221,339,276,63,04221
ZCTA5 04222,1667,1591,76,04222
ZCTA5 04224,1215,1045,170,04224
ZCTA5 04226,46,46,0,04226
ZCTA5 04227,13,13,0,04227
ZCTA5 04231,118,106,12,04231
ZCTA5 04234,0,0,0,04234
ZCTA5 04236,1728,1517,211,04236
ZCTA5 04237,146,134,12,04237
ZCTA5 04238,441,428,13,04238
ZCTA5 04239,1808,1496,312,04239
ZCTA5 04240,16099,8236,7863,04240
ZCTA5 04250,1850,1404,446,04250
ZCTA5 04252,1962,1448,514,04252
ZCTA5 04253,834,798,36,04253
ZCTA5 04254,1539,1016,523,04254
ZCTA5 04255,335,227,108,04255
ZCTA5 04256,1246,994,252,04256
ZCTA5 04257,1061,817,244,04257
ZCTA5 04258,1120,1075,45,04258
ZCTA5 04259,1492,1164,328,04259
ZCTA5 04260,2087,1731,356,04260
ZCTA5 04261,148,137,11,04261
ZCTA5 04263,774,726,48,04263
ZCTA5 04265,307,272,35,04265
ZCTA5 04267,11,11,0,04267
ZCTA5 04268,2164,1525,639,04268
ZCTA5 04270,2345,2109,236,04270
ZCTA5 04271,0,0,0,04271
ZCTA5 04274,2485,2035,450,04274
ZCTA5 04275,253,242,11,04275
ZCTA5 04276,2691,1697,994,04276
ZCTA5 04280,3024,2861,163,04280
ZCTA5 04281,2200,1324,876,04281
ZCTA5 04282,2288,2051,237,04282
ZCTA5 04284,533,479,54,04284
ZCTA5 04285,190,178,12,04285
ZCTA5 04286,0,0,0,04286
ZCTA5 04287,1317,1115,202,04287
ZCTA5 04289,674,545,129,04289
ZCTA5 04290,623,562,61,04290
ZCTA5 04292,371,338,33,04292
ZCTA5 04294,1629,1306,323,04294
ZCTA5 04330,12370,7689,4681,04330
ZCTA5 04341,0,0,0,04341
ZCTA5 04342,757,668,89,04342
ZCTA5 04344,1439,944,495,04344
ZCTA5 04345,5083,3942,1141,04345
ZCTA5 04346,774,600,174,04346
ZCTA5 04347,1289,752,537,04347
ZCTA5 04348,1232,1038,194,04348
ZCTA5 04349,620,550,70,04349
ZCTA5 04350,1519,1469,50,04350
ZCTA5 04351,983,836,147,04351
ZCTA5 04352,735,660,75,04352
ZCTA5 04353,917,839,78,04353
ZCTA5 04354,657,599,58,04354
ZCTA5 04355,1027,923,104,04355
ZCTA5 04357,1599,1118,481,04357
ZCTA5 04358,1895,1739,156,04358
ZCTA5 04359,136,34,102,04359
ZCTA5 04360,243,223,20,04360
ZCTA5 04363,1071,954,117,04363
ZCTA5 04364,2522,2332,190,04364
ZCTA5 04401,19843,10901,8942,04401
ZCTA5 04406,400,293,107,04406
ZCTA5 04408,93,78,15,04408
ZCTA5 04410,476,413,63,04410
ZCTA5 04411,644,545,99,04411
ZCTA5 04412,4250,2536,1714,04412
ZCTA5 04413,88,88,0,04413
ZCTA5 04414,926,836,90,04414
ZCTA5 04415,86,67,19,04415
ZCTA5 04416,2589,1979,610,04416
ZCTA5 04417,181,171,10,04417
ZCTA5 04418,642,576,66,04418
ZCTA5 04419,1276,1122,154,04419
ZCTA5 04421,352,283,69,04421
ZCTA5 04422,443,408,35,04422
ZCTA5 04424,493,421,72,04424
ZCTA5 04426,2119,1474,645,04426
ZCTA5 04427,1211,995,216,04427
ZCTA5 04428,1438,1190,248,04428
ZCTA5 04429,2235,2127,108,04429
ZCTA5 04430,663,526,137,04430
ZCTA5 04431,20,13,7,04431
ZCTA5 04434,493,468,25,04434
ZCTA5 04435,447,416,31,04435
ZCTA5 04438,486,443,43,04438
ZCTA5 04441,981,825,156,04441
ZCTA5 04442,79,79,0,04442
ZCTA5 04443,1089,856,233,04443
ZCTA5 04444,3606,3062,544,04444
ZCTA5 04448,559,450,109,04448
ZCTA5 04449,514,473,41,04449
ZCTA5 04450,513,428,85,04450
ZCTA5 04451,134,124,10,04451
ZCTA5 04453,317,238,79,04453
ZCTA5 04454,6,6,0,04454
ZCTA5 04455,337,327,10,04455
ZCTA5 04456,1268,1032,236,04456
ZCTA5 04457,2745,2025,720,04457
ZCTA5 04459,366,287,79,04459
ZCTA5 04460,518,440,78,04460
ZCTA5 04461,1277,1122,155,04461
ZCTA5 04462,2074,1766,308,04462
ZCTA5 04463,1286,928,358,04463
ZCTA5 04464,287,238,49,04464
ZCTA5 04468,3943,2552,1391,04468
ZCTA5 04469,0,0,0,04469
ZCTA5 04471,278,232,46,04471
ZCTA5 04472,890,783,107,04472
ZCTA5 04473,3308,1540,1768,04473
ZCTA5 04474,1639,1450,189,04474
ZCTA5 04475,167,143,24,04475
ZCTA5 04476,531,447,84,04476
ZCTA5 04478,165,165,0,04478
ZCTA5 04479,643,530,113,04479
ZCTA5 04481,254,248,6,04481
ZCTA5 04485,97,96,1,04485
ZCTA5 04487,416,400,16,04487
ZCTA5 04488,445,391,54,04488
ZCTA5 04489,123,94,29,04489
ZCTA5 04490,133,127,6,04490
ZCTA5 04491,74,69,5,04491
ZCTA5 04492,85,85,0,04492
ZCTA5 04493,848,799,49,04493
ZCTA5 04495,162,140,22,04495
ZCTA5 04496,1696,1544,152,04496
ZCTA5 04497,173,140,33,04497
ZCTA5 04530,5402,3698,1704,04530
ZCTA5 04535,292,262,30,04535
ZCTA5 04537,856,754,102,04537
ZCTA5 04538,978,714,264,04538
ZCTA5 04539,628,574,54,04539
ZCTA5 04541,29,29,0,04541
ZCTA5 04543,988,692,296,04543
ZCTA5 04544,574,319,255,04544
ZCTA5 04547,553,504,49,04547
ZCTA5 04548,487,406,81,04548
ZCTA5 04551,390,365,25,04551
ZCTA5 04553,806,650,156,04553
ZCTA5 04554,313,255,58,04554
ZCTA5 04555,836,680,156,04555
ZCTA5 04556,539,489,50,04556
ZCTA5 04558,177,154,23,04558
ZCTA5 04562,1050,859,191,04562
ZCTA5 04563,686,581,105,04563
ZCTA5 04564,241,218,23,04564
ZCTA5 04568,304,198,106,04568
ZCTA5 04570,3,3,0,04570
ZCTA5 04571,271,260,11,04571
ZCTA5 04572,2582,2030,552,04572
ZCTA5 04573,182,182,0,04573
ZCTA5 04574,684,633,51,04574
ZCTA5 04575,100,100,0,04575
ZCTA5 04576,299,267,32,04576
ZCTA5 04578,2249,1907,342,04578
ZCTA5 04579,1295,1237,58,04579
ZCTA5 04605,6414,4689,1725,04605
ZCTA5 04606,507,431,76,04606
ZCTA5 04607,564,460,104,04607
ZCTA5 04609,2479,1847,632,04609
ZCTA5 04611,223,187,36,04611
ZCTA5 04612,270,216,54,04612
ZCTA5 04613,47,36,11,04613
ZCTA5 04614,1308,1042,266,04614
ZCTA5 04616,384,324,60,04616
ZCTA5 04617,323,286,37,04617
ZCTA5 04619,1420,1042,378,04619
ZCTA5 04622,505,367,138,04622
ZCTA5 04623,481,392,89,04623
ZCTA5 04624,135,123,12,04624
ZCTA5 04625,32,24,8,04625
ZCTA5 04626,225,221,4,04626
ZCTA5 04627,909,770,139,04627
ZCTA5 04628,270,221,49,04628
ZCTA5 04630,530,444,86,04630
ZCTA5 04631,693,450,243,04631
ZCTA5 04634,1055,843,212,04634
ZCTA5 04635,19,19,0,04635
ZCTA5 04640,1117,900,217,04640
ZCTA5 04642,123,94,29,04642
ZCTA5 04643,415,345,70,04643
ZCTA5 04645,50,37,13,04645
ZCTA5 04646,52,44,8,04646
ZCTA5 04648,268,217,51,04648
ZCTA5 04649,520,351,169,04649
ZCTA5 04650,143,133,10,04650
ZCTA5 04652,782,627,155,04652
ZCTA5 04653,259,187,72,04653
ZCTA5 04654,1323,886,437,04654
ZCTA5 04655,454,377,77,04655
ZCTA5 04657,173,160,13,04657
ZCTA5 04658,524,446,78,04658
ZCTA5 04660,517,476,41,04660
ZCTA5 04662,212,132,80,04662
ZCTA5 04664,532,453,79,04664
ZCTA5 04666,526,474,52,04666
ZCTA5 04667,515,415,100,04667
ZCTA5 04668,908,657,251,04668
ZCTA5 04669,82,67,15,04669
ZCTA5 04671,254,210,44,04671
ZCTA5 04673,107,91,16,04673
ZCTA5 04674,116,89,27,04674
ZCTA5 04675,68,68,0,04675
ZCTA5 04676,532,439,93,04676
ZCTA5 04677,142,119,23,04677
ZCTA5 04679,731,407,324,04679
ZCTA5 04680,578,517,61,04680
ZCTA5 04681,475,366,109,04681
ZCTA5 04683,0,0,0,04683
ZCTA5 04684,841,745,96,04684
ZCTA5 04685,200,182,18,04685
ZCTA5 04686,142,131,11,04686
ZCTA5 04691,233,218,15,04691
ZCTA5 04693,257,206,51,04693
ZCTA5 04694,999,870,129,04694
ZCTA5 04730,4225,3064,1161,04730
ZCTA5 04732,723,515,208,04732
ZCTA5 04733,123,89,34,04733
ZCTA5 04734,275,253,22,04734
ZCTA5 04735,239,199,40,04735
ZCTA5 04736,4194,3172,1022,04736
ZCTA5 04737,0,0,0,04737
ZCTA5 04739,357,308,49,04739
ZCTA5 04740,543,466,77,04740
ZCTA5 04742,1521,1190,331,04742
ZCTA5 04743,2189,1747,442,04743
ZCTA5 04745,421,357,64,04745
ZCTA5 04746,223,159,64,04746
ZCTA5 04747,574,484,90,04747
ZCTA5 04750,802,491,311,04750
ZCTA5 04756,1596,1016,580,04756
ZCTA5 04757,1137,963,174,04757
ZCTA5 04758,570,404,166,04758
ZCTA5 04760,287,253,34,04760
ZCTA5 04761,180,144,36,04761
ZCTA5 04762,204,180,24,04762
ZCTA5 04763,319,223,96,04763
ZCTA5 04764,41,15,26,04764
ZCTA5 04765,658,552,106,04765
ZCTA5 04766,134,124,10,04766
ZCTA5 04768,192,180,12,04768
ZCTA5 04769,4079,2359,1720,04769
ZCTA5 04772,372,337,35,04772
ZCTA5 04773,262,249,13,04773
ZCTA5 04774,370,287,83,04774
ZCTA5 04776,336,300,36,04776
ZCTA5 04777,197,175,22,04777
ZCTA5 04779,201,201,0,04779
ZCTA5 04780,272,253,19,04780
ZCTA5 04781,237,202,35,04781
ZCTA5 04783,253,225,28,04783
ZCTA5 04785,941,627,314,04785
ZCTA5 04786,726,568,158,04786
ZCTA5 04787,133,110,23,04787
ZCTA5 04841,3565,2209,1356,04841
ZCTA5 04843,2474,1818,656,04843
ZCTA5 04847,695,646,49,04847
ZCTA5 04848,330,303,27,04848
ZCTA5 04849,1787,1563,224,04849
ZCTA5 04851,19,19,0,04851
ZCTA5 04852,49,41,8,04852
ZCTA5 04853,206,169,37,04853
ZCTA5 04854,669,546,123,04854
ZCTA5 04855,194,194,0,04855
ZCTA5 04856,1498,1266,232,04856
ZCTA5 04858,608,565,43,04858
ZCTA5 04859,349,295,54,04859
ZCTA5 04860,816,678,138,04860
ZCTA5 04861,1420,1050,370,04861
