zcta,zcta_name,state_fips,total_households,income_low_pct,income_medium_pct,income_high_pct,income_very_high_pct,owner_pct,renter_pct,married_household_pct,partial_high_school_pct,high_school_pct,partial_college_pct,bachelors_pct,graduate_degree_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_64_pct,age_65_plus_pct,source_year,source_dataset
75208,ZCTA5 75208,48,12796,0.237887,0.324555,0.167318,0.270241,0.542435,0.457565,0.39106,0.199604,0.136542,0.212834,0.2788,0.172221,0.090326,0.279867,0.167317,0.297564,0.164926,2024,acs/acs5
75209,ZCTA5 75209,48,6578,0.195044,0.219368,0.144117,0.441472,0.642901,0.357099,0.418212,0.058615,0.087176,0.153071,0.382117,0.319022,0.0567,0.210424,0.189294,0.353055,0.190527,2024,acs/acs5
75210,ZCTA5 75210,48,2752,0.597747,0.283794,0.088299,0.03016,0.356831,0.643169,0.290334,0.299849,0.380212,0.22143,0.084684,0.013826,0.175748,0.230057,0.095085,0.246617,0.252493,2024,acs/acs5
75211,ZCTA5 75211,48,22613,0.441472,0.302746,0.161102,0.09468,0.52576,0.47424,0.408526,0.381713,0.276847,0.198111,0.104362,0.038967,0.188305,0.179374,0.155299,0.323379,0.153643,2024,acs/acs5
75212,ZCTA5 75212,48,9034,0.431813,0.289905,0.150432,0.12785,0.564313,0.435687,0.341709,0.375187,0.259873,0.186644,0.123258,0.055037,0.126126,0.211752,0.194597,0.307189,0.160336,2024,acs/acs5
75214,ZCTA5 75214,48,15318,0.219807,0.199243,0.124037,0.456913,0.597728,0.402272,0.458937,0.057852,0.085011,0.154313,0.402796,0.300028,0.07182,0.193981,0.244472,0.328486,0.161241,2024,acs/acs5
75215,ZCTA5 75215,48,7451,0.525299,0.219568,0.143739,0.111394,0.381828,0.618172,0.206415,0.272604,0.31686,0.237327,0.107898,0.065311,0.129478,0.18329,0.180315,0.346313,0.160603,2024,acs/acs5
75216,ZCTA5 75216,48,18957,0.581105,0.291449,0.074643,0.052804,0.558052,0.441948,0.291133,0.316007,0.351503,0.24814,0.064743,0.019607,0.124215,0.184459,0.183886,0.317847,0.189593,2024,acs/acs5
75217,ZCTA5 75217,48,23954,0.447858,0.324288,0.152751,0.075102,0.627995,0.372005,0.485931,0.383813,0.349883,0.19838,0.051078,0.016846,0.162514,0.187792,0.200051,0.31801,0.131632,2024,acs/acs5
75218,ZCTA5 75218,48,9906,0.232788,0.233091,0.1702,0.363921,0.642944,0.357056,0.493236,0.079104,0.120528,0.179306,0.362831,0.258231,0.065118,0.184298,0.180409,0.369819,0.200356,2024,acs/acs5
75219,ZCTA5 75219,48,16228,0.202181,0.282844,0.222147,0.292827,0.336271,0.663729,0.170816,0.034718,0.063164,0.167712,0.429503,0.304904,0.108759,0.429842,0.134727,0.216153,0.110519,2024,acs/acs5
75220,ZCTA5 75220,48,13661,0.379328,0.331747,0.106288,0.182637,0.318791,0.681209,0.373545,0.371348,0.260826,0.124039,0.154512,0.089276,0.14931,0.251592,0.180294,0.307949,0.110855,2024,acs/acs5
75223,ZCTA5 75223,48,4417,0.349559,0.265565,0.174779,0.210097,0.551732,0.448268,0.4211,0.370375,0.234621,0.155643,0.150324,0.089038,0.105132,0.16608,0.180981,0.368791,0.179015,2024,acs/acs5
75224,ZCTA5 75224,48,11737,0.485218,0.276476,0.147823,0.090483,0.571867,0.428133,0.381273,0.308619,0.299542,0.238384,0.09787,0.055586,0.155638,0.192063,0.161747,0.308431,0.182122,2024,acs/acs5
75225,ZCTA5 75225,48,8854,0.142309,0.133499,0.104134,0.620059,0.759431,0.240569,0.639598,0.010917,0.041664,0.093082,0.44926,0.405077,0.067859,0.082731,0.131924,0.420641,0.296845,2024,acs/acs5
75226,ZCTA5 75226,48,3240,0.316049,0.455864,0.145679,0.082407,0.035494,0.964506,0.17037,0.092441,0.190346,0.247268,0.319444,0.150501,0.077311,0.470588,0.20021,0.195378,0.056513,2024,acs/acs5
75227,ZCTA5 75227,48,18490,0.384154,0.351595,0.155814,0.108437,0.562683,0.437317,0.402812,0.29042,0.321226,0.242634,0.098576,0.047144,0.16338,0.194425,0.203017,0.3066,0.132578,2024,acs/acs5
75228,ZCTA5 75228,48,24420,0.395045,0.331941,0.155938,0.117076,0.491728,0.508272,0.394021,0.259804,0.282484,0.23972,0.141111,0.076881,0.14784,0.215202,0.161747,0.327574,0.147637,2024,acs/acs5
75229,ZCTA5 75229,48,11763,0.201309,0.217206,0.165519,0.415965,0.693871,0.306129,0.592026,0.183941,0.160043,0.159681,0.26351,0.232823,0.113296,0.180198,0.193482,0.348236,0.164787,2024,acs/acs5
75230,ZCTA5 75230,48,13357,0.260612,0.216665,0.123606,0.399117,0.574156,0.425844,0.442764,0.015626,0.082075,0.222428,0.364206,0.315664,0.064475,0.178938,0.143257,0.31353,0.2998,2024,acs/acs5
75231,ZCTA5 75231,48,18038,0.423938,0.32803,0.110711,0.137321,0.183224,0.816776,0.27176,0.168189,0.196919,0.238153,0.24756,0.149179,0.118905,0.295759,0.18162,0.264194,0.139522,2024,acs/acs5
75232,ZCTA5 75232,48,11106,0.407527,0.360886,0.134882,0.096704,0.698091,0.301909,0.402755,0.20247,0.35484,0.230936,0.127816,0.083938,0.120753,0.144207,0.147812,0.328858,0.258371,2024,acs/acs5
75233,ZCTA5 75233,48,4728,0.501269,0.220178,0.158629,0.119924,0.557107,0.442893,0.354061,0.258133,0.241396,0.273692,0.144507,0.082273,0.095908,0.175831,0.149084,0.326726,0.252451,2024,acs/acs5
75234,ZCTA5 75234,48,12842,0.233219,0.322925,0.230026,0.21383,0.514017,0.485983,0.440897,0.161926,0.156237,0.224099,0.310862,0.146876,0.115561,0.2583,0.181602,0.273077,0.17146,2024,acs/acs5
75235,ZCTA5 75235,48,9579,0.393674,0.329993,0.15012,0.126214,0.245328,0.754672,0.258378,0.213263,0.175297,0.199444,0.189543,0.222452,0.140452,0.377151,0.128145,0.264373,0.089879,2024,acs/acs5
75236,ZCTA5 75236,48,7110,0.505485,0.299297,0.109705,0.085513,0.292546,0.707454,0.280872,0.233878,0.212012,0.290617,0.173632,0.089861,0.179858,0.215496,0.159882,0.301301,0.143462,2024,acs/acs5
75237,ZCTA5 75237,48,7892,0.552585,0.304866,0.088571,0.053979,0.113406,0.886594,0.133806,0.187909,0.299182,0.328455,0.131636,0.052818,0.165782,0.207569,0.204459,0.309647,0.112544,2024,acs/acs5
75238,ZCTA5 75238,48,13171,0.304305,0.263989,0.129147,0.302559,0.50353,0.49647,0.473996,0.084536,0.173711,0.198107,0.324635,0.219011,0.071496,0.203012,0.2699,0.273782,0.18181,2024,acs/acs5
75240,ZCTA5 75240,48,11316,0.43328,0.30258,0.116649,0.14749,0.21094,0.78906,0.254507,0.229837,0.178271,0.196389,0.258377,0.137127,0.154819,0.288077,0.172693,0.264212,0.120199,2024,acs/acs5
75241,ZCTA5 75241,48,10415,0.482189,0.332021,0.130869,0.054921,0.67518,0.32482,0.330869,0.186791,0.365547,0.324863,0.082816,0.039983,0.131868,0.181015,0.197924,0.290621,0.198573,2024,acs/acs5
75243,ZCTA5 75243,48,27518,0.477106,0.322516,0.082273,0.118105,0.265935,0.734065,0.299368,0.15289,0.221544,0.277136,0.21929,0.129141,0.134525,0.221607,0.222383,0.288639,0.132847,2024,acs/acs5
75244,ZCTA5 75244,48,6020,0.152824,0.275415,0.197176,0.374585,0.512957,0.487043,0.45598,0.031279,0.072568,0.201543,0.427484,0.267125,0.071988,0.230479,0.220997,0.278955,0.197581,2024,acs/acs5
75246,ZCTA5 75246,48,1246,0.460674,0.305778,0.126003,0.107544,0.199037,0.800963,0.23435,0.211155,0.239542,0.304283,0.132968,0.112052,0.058161,0.253283,0.12758,0.342402,0.218574,2024,acs/acs5
75247,ZCTA5 75247,48,204,0.970588,0.0,0.0,0.029412,0.0,1.0,0.0,0.249516,0.232108,0.386847,0.044487,0.087041,0.018975,0.0,0.178368,0.356736,0.44592,2024,acs/acs5
75248,ZCTA5 75248,48,17184,0.185521,0.312675,0.146823,0.354981,0.536196,0.463804,0.470321,0.025632,0.111083,0.220206,0.397098,0.245981,0.073368,0.2169,0.172536,0.289839,0.247357,2024,acs/acs5
75249,ZCTA5 75249,48,5026,0.18086,0.369678,0.301234,0.148229,0.747911,0.252089,0.514127,0.094199,0.264504,0.302203,0.245401,0.093693,0.113838,0.185311,0.185849,0.343574,0.171429,2024,acs/acs5
75251,ZCTA5 75251,48,2234,0.151298,0.602507,0.164727,0.081468,0.014324,0.985676,0.158013,0.024156,0.097691,0.310124,0.425933,0.142096,0.123872,0.450047,0.199191,0.157796,0.069094,2024,acs/acs5
75252,ZCTA5 75252,48,13566,0.305838,0.246351,0.156715,0.291095,0.461227,0.538773,0.420021,0.03802,0.094029,0.204196,0.369423,0.294333,0.099927,0.245311,0.135002,0.302303,0.217456,2024,acs/acs5
75253,ZCTA5 75253,48,7189,0.383224,0.39477,0.143692,0.078314,0.688969,0.311031,0.559188,0.362487,0.316166,0.211946,0.073213,0.036188,0.190253,0.228624,0.190068,0.321098,0.069957,2024,acs/acs5
75254,ZCTA5 75254,48,12146,0.313766,0.399473,0.146715,0.140046,0.249136,0.750864,0.292113,0.077414,0.221781,0.232576,0.306019,0.162211,0.088276,0.32072,0.186598,0.238768,0.165638,2024,acs/acs5
75287,ZCTA5 75287,48,27984,0.360635,0.360849,0.128395,0.150121,0.230203,0.769797,0.271477,0.090837,0.170394,0.279915,0.306052,0.152803,0.10008,0.335368,0.187662,0.261962,0.114927,2024,acs/acs5
75401,ZCTA5 75401,48,8066,0.405901,0.336722,0.171212,0.086164,0.551822,0.448178,0.437144,0.181395,0.411257,0.281159,0.080553,0.045635,0.117437,0.181391,0.179904,0.304539,0.216729,2024,acs/acs5
75402,ZCTA5 75402,48,7747,0.25171,0.444301,0.121337,0.182651,0.669291,0.330709,0.502775,0.066538,0.299778,0.306661,0.227074,0.09995,0.084602,0.212851,0.146692,0.304411,0.251444,2024,acs/acs5
75407,ZCTA5 75407,48,11059,0.213763,0.285831,0.267474,0.232932,0.762094,0.237906,0.591464,0.110079,0.288899,0.323409,0.218068,0.059545,0.121547,0.220246,0.245257,0.286589,0.126362,2024,acs/acs5
75409,ZCTA5 75409,48,8801,0.155664,0.312692,0.22861,0.303034,0.808658,0.191342,0.731849,0.055498,0.256715,0.363292,0.234562,0.089933,0.113102,0.252367,0.256184,0.277817,0.100529,2024,acs/acs5
75410,ZCTA5 75410,48,1983,0.329299,0.351992,0.212305,0.106404,0.865356,0.134644,0.606152,0.134658,0.365342,0.37514,0.094345,0.030515,0.069064,0.127443,0.137086,0.371905,0.294501,2024,acs/acs5
75411,ZCTA5 75411,48,454,0.550661,0.306167,0.081498,0.061674,0.539648,0.460352,0.519824,0.177835,0.349227,0.311856,0.127577,0.033505,0.012723,0.105598,0.274809,0.333333,0.273537,2024,acs/acs5
75412,ZCTA5 75412,48,206,0.339806,0.334951,0.184466,0.140777,0.640777,0.359223,0.626214,0.073864,0.204545,0.571023,0.048295,0.102273,0.143552,0.017032,0.289538,0.26764,0.282238,2024,acs/acs5
75413,ZCTA5 75413,48,50,0.5,0.4,0.08,0.02,0.52,0.48,0.36,0.368421,0.421053,0.136842,0.073684,0.0,0.159292,0.035398,0.150442,0.380531,0.274336,2024,acs/acs5
75414,ZCTA5 75414,48,1409,0.264727,0.344925,0.155429,0.234918,0.796309,0.203691,0.572747,0.050042,0.273113,0.407549,0.225615,0.043681,0.073477,0.158743,0.253045,0.343026,0.171709,2024,acs/acs5
75415,ZCTA5 75415,48,145,0.324138,0.310345,0.055172,0.310345,0.944828,0.055172,0.406897,0.0,0.300847,0.516949,0.122881,0.059322,0.141818,0.058182,0.069091,0.596364,0.134545,2024,acs/acs5
75416,ZCTA5 75416,48,1200,0.401667,0.234167,0.201667,0.1625,0.799167,0.200833,0.553333,0.094199,0.279127,0.353,0.19534,0.078334,0.062732,0.190985,0.1329,0.328067,0.285316,2024,acs/acs5
75417,ZCTA5 75417,48,946,0.446089,0.341438,0.133192,0.079281,0.766385,0.233615,0.572939,0.151025,0.334991,0.357365,0.094469,0.06215,0.049616,0.073833,0.204962,0.323686,0.347903,2024,acs/acs5
75418,ZCTA5 75418,48,4802,0.378384,0.316743,0.151812,0.153061,0.752187,0.247813,0.452936,0.132969,0.380754,0.303109,0.110561,0.072607,0.089874,0.201012,0.176113,0.298237,0.234764,2024,acs/acs5
75420,ZCTA5 75420,48,518,0.353282,0.38417,0.167954,0.094595,0.915058,0.084942,0.368726,0.218375,0.310253,0.246338,0.153129,0.071904,0.114387,0.152123,0.180425,0.267689,0.285377,2024,acs/acs5
75421,ZCTA5 75421,48,277,0.350181,0.34657,0.205776,0.097473,0.898917,0.101083,0.494585,0.34252,0.309055,0.173228,0.135827,0.03937,0.141892,0.244932,0.113176,0.25,0.25,2024,acs/acs5
75422,ZCTA5 75422,48,1098,0.263206,0.335155,0.236794,0.164845,0.814208,0.185792,0.642987,0.200895,0.281879,0.275615,0.163758,0.077852,0.10349,0.087044,0.18933,0.399519,0.220618,2024,acs/acs5
75423,ZCTA5 75423,48,1062,0.467985,0.281544,0.12806,0.122411,0.808851,0.191149,0.532015,0.138267,0.356865,0.340312,0.117332,0.047225,0.092756,0.17977,0.113958,0.40636,0.207155,2024,acs/acs5
75424,ZCTA5 75424,48,1277,0.203602,0.324197,0.208301,0.2639,0.880188,0.119812,0.605325,0.098853,0.302887,0.37762,0.12416,0.096481,0.1,0.155872,0.184698,0.375089,0.184342,2024,acs/acs5
75426,ZCTA5 75426,48,2053,0.635168,0.222601,0.109596,0.032635,0.625426,0.374574,0.378958,0.147655,0.46233,0.258699,0.081089,0.050227,0.046451,0.099538,0.124062,0.347952,0.381997,2024,acs/acs5
75428,ZCTA5 75428,48,3853,0.493641,0.319491,0.117571,0.069297,0.519076,0.480924,0.381002,0.15964,0.252961,0.314701,0.161693,0.111006,0.341958,0.195761,0.104634,0.241687,0.11596,2024,acs/acs5
75431,ZCTA5 75431,48,754,0.588859,0.262599,0.05305,0.095491,0.659151,0.340849,0.462865,0.321355,0.387699,0.22322,0.058742,0.008984,0.088217,0.141147,0.129175,0.417769,0.223693,2024,acs/acs5
75432,ZCTA5 75432,48,1187,0.422915,0.256108,0.194608,0.126369,0.799495,0.200505,0.501264,0.141808,0.390546,0.308398,0.093621,0.065626,0.079425,0.204056,0.181665,0.289818,0.245036,2024,acs/acs5
75433,ZCTA5 75433,48,1259,0.284353,0.30977,0.185068,0.22081,0.82923,0.17077,0.582208,0.094228,0.335314,0.303905,0.193973,0.072581,0.082555,0.147975,0.131231,0.345016,0.293224,2024,acs/acs5
75434,ZCTA5 75434,48,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024,acs/acs5
75435,ZCTA5 75435,48,412,0.5,0.325243,0.080097,0.09466,0.75,0.25,0.526699,0.14801,0.38806,0.310945,0.116915,0.03607,0.057444,0.065651,0.132474,0.381008,0.363423,2024,acs/acs5
75436,ZCTA5 75436,48,885,0.303955,0.280226,0.242938,0.172881,0.778531,0.221469,0.60339,0.155434,0.36187,0.30844,0.119004,0.055252,0.138148,0.141811,0.159079,0.37258,0.188383,2024,acs/acs5
75437,ZCTA5 75437,48,411,0.418491,0.170316,0.279805,0.131387,0.919708,0.080292,0.562044,0.070932,0.467316,0.333797,0.108484,0.019471,0.142005,0.085919,0.198091,0.239857,0.334129,2024,acs/acs5
75438,ZCTA5 75438,48,477,0.24109,0.249476,0.27673,0.232704,0.69392,0.30608,0.587002,0.1,0.336145,0.274699,0.224096,0.06506,0.168337,0.091182,0.181363,0.267535,0.291583,2024,acs/acs5
75439,ZCTA5 75439,48,424,0.45283,0.294811,0.139151,0.113208,0.683962,0.316038,0.45283,0.140212,0.380952,0.31746,0.078042,0.083333,0.129032,0.162442,0.147465,0.362903,0.198157,2024,acs/acs5
75440,ZCTA5 75440,48,3047,0.388907,0.293403,0.185428,0.132261,0.841812,0.158188,0.562192,0.090356,0.339248,0.35009,0.16412,0.056185,0.065695,0.147045,0.125556,0.326017,0.335687,2024,acs/acs5
75441,ZCTA5 75441,48,75,1.0,0.0,0.0,0.0,0.893333,0.106667,0.0,0.817073,0.182927,0.0,0.0,0.0,0.0,0.0,0.0,0.085366,0.914634,2024,acs/acs5
75442,ZCTA5 75442,48,3960,0.297222,0.232576,0.241667,0.228535,0.816414,0.183586,0.576515,0.130863,0.348406,0.32042,0.140062,0.060249,0.073358,0.200384,0.145996,0.356225,0.224036,2024,acs/acs5
75446,ZCTA5 75446,48,1487,0.479489,0.256221,0.107599,0.156691,0.784802,0.215198,0.520511,0.138952,0.394077,0.245254,0.160213,0.061503,0.078376,0.16585,0.141358,0.330301,0.284115,2024,acs/acs5
75447,ZCTA5 75447,48,333,0.318318,0.159159,0.288288,0.234234,0.990991,0.009009,0.774775,0.132153,0.393733,0.340599,0.108992,0.024523,0.118848,0.15006,0.216086,0.219688,0.295318,2024,acs/acs5
75448,ZCTA5 75448,48,327,0.336391,0.507645,0.027523,0.12844,0.7737,0.2263,0.828746,0.010886,0.485226,0.374806,0.11042,0.018663,0.01682,0.2263,0.244648,0.298165,0.214067,2024,acs/acs5
75449,ZCTA5 75449,48,357,0.473389,0.280112,0.140056,0.106443,0.747899,0.252101,0.529412,0.091603,0.332824,0.40916,0.112977,0.053435,0.058908,0.147989,0.109195,0.363506,0.320402,2024,acs/acs5
75450,ZCTA5 75450,48,229,0.139738,0.423581,0.436681,0.0,0.864629,0.135371,0.825328,0.0,0.483146,0.41573,0.073034,0.02809,0.0,0.272472,0.115169,0.331461,0.280899,2024,acs/acs5
75451,ZCTA5 75451,48,478,0.399582,0.309623,0.257322,0.033473,0.964435,0.035565,0.539749,0.118102,0.272627,0.293598,0.253863,0.06181,0.0,0.054084,0.257174,0.328918,0.359823,2024,acs/acs5
75452,ZCTA5 75452,48,1649,0.300788,0.302001,0.168587,0.228623,0.791389,0.208611,0.580352,0.170488,0.307717,0.334194,0.135938,0.051663,0.186499,0.11295,0.170738,0.371946,0.157867,2024,acs/acs5
75453,ZCTA5 75453,48,1253,0.205906,0.256983,0.277733,0.259377,0.916999,0.083001,0.709497,0.149101,0.335376,0.3125,0.122549,0.080474,0.042254,0.109546,0.182316,0.450313,0.215571,2024,acs/acs5
75454,ZCTA5 75454,48,6969,0.102884,0.234323,0.238628,0.424164,0.885923,0.114077,0.760511,0.061187,0.200434,0.231378,0.343811,0.16319,0.103777,0.158113,0.298908,0.346154,0.093048,2024,acs/acs5
75455,ZCTA5 75455,48,9631,0.446163,0.282629,0.156889,0.114318,0.677292,0.322708,0.477624,0.203645,0.351116,0.271005,0.124857,0.049378,0.134056,0.184209,0.161346,0.325712,0.194677,2024,acs/acs5
75457,ZCTA5 75457,48,2057,0.287798,0.285853,0.196889,0.22946,0.799708,0.200292,0.6456,0.107643,0.346768,0.291964,0.146228,0.107397,0.112154,0.178268,0.18154,0.320532,0.207506,2024,acs/acs5
75459,ZCTA5 75459,48,2097,0.357177,0.29566,0.150215,0.196948,0.724368,0.275632,0.609442,0.164649,0.343826,0.260694,0.129405,0.101426,0.077896,0.236666,0.296701,0.233193,0.155545,2024,acs/acs5
75460,ZCTA5 75460,48,9305,0.536701,0.267276,0.12993,0.066093,0.503493,0.496507,0.342611,0.119606,0.364179,0.3487,0.114313,0.053203,0.135292,0.184657,0.144099,0.309114,0.226838,2024,acs/acs5
75462,ZCTA5 75462,48,4828,0.301574,0.31628,0.185584,0.196562,0.758492,0.241508,0.605634,0.083496,0.243579,0.341357,0.205459,0.126108,0.082523,0.151099,0.162511,0.305685,0.298183,2024,acs/acs5
75468,ZCTA5 75468,48,389,0.182519,0.308483,0.249357,0.25964,0.663239,0.336761,0.77635,0.03629,0.466398,0.244624,0.108871,0.143817,0.150685,0.119863,0.094749,0.396119,0.238584,2024,acs/acs5
75469,ZCTA5 75469,48,173,0.260116,0.312139,0.32948,0.098266,0.919075,0.080925,0.763006,0.102564,0.246795,0.432692,0.214744,0.003205,0.015773,0.066246,0.119874,0.293375,0.504732,2024,acs/acs5
75470,ZCTA5 75470,48,92,0.065217,0.347826,0.586957,0.0,0.652174,0.347826,0.586957,0.351515,0.321212,0.327273,0.0,0.0,0.098361,0.10929,0.431694,0.360656,0.0,2024,acs/acs5
75471,ZCTA5 75471,48,607,0.369028,0.271829,0.179572,0.179572,0.701812,0.298188,0.601318,0.109576,0.500494,0.253702,0.126357,0.009872,0.090664,0.241472,0.190305,0.2693,0.208259,2024,acs/acs5
75472,ZCTA5 75472,48,1402,0.435093,0.28816,0.149073,0.127675,0.770328,0.229672,0.515692,0.097849,0.425052,0.252255,0.200555,0.024289,0.096552,0.143574,0.164263,0.306897,0.288715,2024,acs/acs5
75473,ZCTA5 75473,48,1404,0.242877,0.246439,0.249288,0.261396,0.88604,0.11396,0.698718,0.089861,0.433028,0.277382,0.144795,0.054934,0.034381,0.248199,0.083824,0.35036,0.283235,2024,acs/acs5
75474,ZCTA5 75474,48,6056,0.43461,0.249835,0.14498,0.170575,0.82249,0.17751,0.553336,0.178765,0.355983,0.295937,0.116485,0.052831,0.131204,0.135383,0.140309,0.372341,0.220763,2024,acs/acs5
75475,ZCTA5 75475,48,52,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.6,0.0,0.4,0.0,2024,acs/acs5
75476,ZCTA5 75476,48,557,0.456014,0.294434,0.125673,0.123878,0.926391,0.073609,0.43088,0.064732,0.375,0.433036,0.061384,0.065848,0.082907,0.100307,0.110542,0.443193,0.26305,2024,acs/acs5
75477,ZCTA5 75477,48,333,0.333333,0.222222,0.378378,0.066066,0.837838,0.162162,0.585586,0.10087,0.246957,0.347826,0.170435,0.133913,0.08147,0.094249,0.298722,0.21246,0.313099,2024,acs/acs5
75478,ZCTA5 75478,48,375,0.394667,0.426667,0.090667,0.088,0.904,0.096,0.573333,0.334324,0.319465,0.242199,0.065379,0.038633,0.079343,0.090287,0.176471,0.354309,0.29959,2024,acs/acs5
75479,ZCTA5 75479,48,722,0.289474,0.389197,0.1759,0.145429,0.778393,0.221607,0.555402,0.076149,0.347388,0.367527,0.164884,0.044053,0.061983,0.16647,0.236128,0.355962,0.179457,2024,acs/acs5
75480,ZCTA5 75480,48,770,0.232468,0.405195,0.075325,0.287013,0.951948,0.048052,0.574026,0.077713,0.169355,0.457478,0.171554,0.1239,0.072109,0.006803,0.172789,0.345578,0.402721,2024,acs/acs5
75481,ZCTA5 75481,48,178,0.483146,0.219101,0.241573,0.05618,0.898876,0.101124,0.679775,0.021807,0.404984,0.34891,0.199377,0.024922,0.061404,0.026316,0.216374,0.25731,0.438596,2024,acs/acs5
75482,ZCTA5 75482,48,9643,0.359121,0.320129,0.181686,0.139065,0.664627,0.335373,0.552836,0.133897,0.336074,0.294902,0.144729,0.090399,0.113741,0.160786,0.145557,0.346602,0.233313,2024,acs/acs5
75486,ZCTA5 75486,48,1167,0.304199,0.246787,0.08569,0.363325,0.968295,0.031705,0.720651,0.130414,0.363504,0.377129,0.098297,0.030657,0.107298,0.090791,0.06907,0.456994,0.275847,2024,acs/acs5
75487,ZCTA5 75487,48,502,0.619522,0.139442,0.209163,0.031873,0.860558,0.139442,0.577689,0.223121,0.345665,0.289017,0.104046,0.03815,0.136727,0.166667,0.112774,0.262475,0.321357,2024,acs/acs5
75488,ZCTA5 75488,48,414,0.427536,0.398551,0.028986,0.144928,0.978261,0.021739,0.538647,0.069182,0.407547,0.36478,0.149686,0.008805,0.055819,0.292162,0.086698,0.283848,0.281473,2024,acs/acs5
75489,ZCTA5 75489,48,304,0.200658,0.394737,0.276316,0.128289,0.6875,0.3125,0.605263,0.058176,0.437107,0.399371,0.073899,0.031447,0.034901,0.239757,0.06525,0.400607,0.259484,2024,acs/acs5
75490,ZCTA5 75490,48,1050,0.280952,0.254286,0.21619,0.248571,0.895238,0.104762,0.669524,0.07845,0.309927,0.405327,0.152058,0.054237,0.110297,0.122361,0.198621,0.405429,0.163292,2024,acs/acs5
75491,ZCTA5 75491,48,2137,0.308844,0.363126,0.128217,0.199813,0.818437,0.181563,0.557323,0.083918,0.315666,0.355937,0.182385,0.062094,0.109646,0.123063,0.137867,0.339348,0.290076,2024,acs/acs5
75492,ZCTA5 75492,48,109,0.293578,0.119266,0.266055,0.321101,0.761468,0.238532,0.504587,0.023952,0.431138,0.209581,0.179641,0.155689,0.14359,0.046154,0.082051,0.451282,0.276923,2024,acs/acs5
75493,ZCTA5 75493,48,159,0.484277,0.320755,0.194969,0.0,0.641509,0.358491,0.660377,0.533784,0.293919,0.091216,0.070946,0.010135,0.180055,0.229917,0.141274,0.32687,0.121884,2024,acs/acs5
75494,ZCTA5 75494,48,3971,0.414253,0.350541,0.127676,0.10753,0.781919,0.218081,0.571896,0.164985,0.316231,0.312705,0.156596,0.049483,0.078121,0.153553,0.163865,0.325712,0.278749,2024,acs/acs5
75495,ZCTA5 75495,48,3904,0.237193,0.200564,0.191598,0.370645,0.838371,0.161629,0.621158,0.074804,0.203349,0.318931,0.320821,0.082096,0.060152,0.151523,0.225254,0.339213,0.223858,2024,acs/acs5
75496,ZCTA5 75496,48,1048,0.361641,0.343511,0.175573,0.119275,0.781489,0.218511,0.558206,0.13682,0.433703,0.267301,0.080824,0.081352,0.121985,0.109462,0.153989,0.333952,0.280612,2024,acs/acs5
75497,ZCTA5 75497,48,1555,0.415434,0.308039,0.125402,0.151125,0.823151,0.176849,0.589711,0.128778,0.291064,0.365966,0.138633,0.075558,0.077016,0.079442,0.045785,0.307459,0.490297,2024,acs/acs5
75501,ZCTA5 75501,48,13450,0.529888,0.284684,0.113309,0.072119,0.570558,0.429442,0.359405,0.120403,0.41622,0.306679,0.098809,0.057889,0.127773,0.171873,0.171417,0.318024,0.210913,2024,acs/acs5
