zcta,zcta_name,state_fips,total_households,income_low_pct,income_medium_pct,income_high_pct,income_very_high_pct,owner_pct,renter_pct,married_household_pct,partial_high_school_pct,high_school_pct,partial_college_pct,bachelors_pct,graduate_degree_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_64_pct,age_65_plus_pct,source_year,source_dataset,income_total,income_low_count,income_medium_count,income_high_count,income_very_high_count,tenure_total,owner_count,renter_count,household_type_total,married_household_count,education_total,partial_high_school_count,high_school_count,partial_college_count,bachelors_count,graduate_degree_count,age_18_plus_count,age_18_24_count,age_25_34_count,age_35_44_count,age_45_64_count,age_65_plus_count,income_low_pct_was_clipped,income_medium_pct_was_clipped,income_high_pct_was_clipped,income_very_high_pct_was_clipped,owner_pct_was_clipped,renter_pct_was_clipped,married_household_pct_was_clipped,partial_high_school_pct_was_clipped,high_school_pct_was_clipped,partial_college_pct_was_clipped,bachelors_pct_was_clipped,graduate_degree_pct_was_clipped,age_18_24_pct_was_clipped,age_25_34_pct_was_clipped,age_35_44_pct_was_clipped,age_45_64_pct_was_clipped,age_65_plus_pct_was_clipped,any_pct_was_clipped,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B11001_001E,B11001_002E,B11001_003E,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B15003_017E,B15003_018E,B15003_019E,B15003_020E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B25003_001E,B25003_002E,B25003_003E
75041,ZCTA5 75041,48,10005,0.3500249875062469,0.3631184407796102,0.18670664667666168,0.10014992503748125,0.5883058470764617,0.4116941529235382,0.4915542228885557,0.3218942317721915,0.2868989256284552,0.24762699488891207,0.10472514863878168,0.03885469907165954,0.17232150565483897,0.19248035914702583,0.17460934127600794,0.31999481999482,0.14059397392730727,2024,acs/acs5,10005,3502,3633,1868,1002,10005,5886,4119,10005,4918,19174,6172,5501,4748,2008,745,23166,3992,4459,4045,7413,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,423,120,745,1249,1107,1174,925,1181,902,822,387,628,257,229,532,193,106,55,599,193,171,1060,1037,1066,1137,809,1091,657,792,288,665,311,315,515,280,200,264,10005,7792,4918,19174,1069,11,0,0,82,160,202,168,1136,245,516,814,663,579,527,4827,674,956,2632,1160,2008,538,112,95,10005,422,324,258,213,318,473,527,453,514,709,1166,1758,1200,668,675,327,10005,5886,4119
75042,ZCTA5 75042,48,11445,0.3868938401048493,0.3183049366535605,0.18130187854958496,0.11349934469200525,0.5847968545216251,0.41520314547837484,0.47557885539536915,0.29507494646680943,0.3037259100642398,0.23494646680942183,0.10933618843683084,0.05691648822269807,0.1426473288048467,0.16930420414907288,0.20418579034330825,0.33229300532403155,0.15156967137874058,2024,acs/acs5,11445,4428,3643,2075,1299,11445,6693,4752,11445,5443,23350,6890,7092,5486,2553,1329,27235,3885,4611,5561,9050,4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,269,108,780,1064,1082,1415,1521,1080,1521,1009,429,530,394,653,390,377,178,175,558,521,301,874,930,1535,1525,1100,1191,1112,1183,358,637,200,301,512,359,313,276,11445,8806,5443,23350,1678,40,24,10,53,263,238,261,893,321,548,714,576,426,845,6093,999,1287,2793,1406,2553,1031,171,127,11445,376,364,441,602,460,556,491,545,593,896,1362,1385,1344,731,690,609,11445,6693,4752
75043,ZCTA5 75043,48,22343,0.29521550373718836,0.34238911515911025,0.19822763281564695,0.16416774828805442,0.6218502439242716,0.3781497560757284,0.511614375867162,0.17048393923717256,0.26865917321168226,0.32194422235808684,0.1594789070215868,0.07943375817147157,0.11487147465917369,0.20197731293578935,0.15672806743677803,0.35087938391091683,0.17554376105734207,2024,acs/acs5,22343,6596,7650,4429,3668,22343,13894,8449,22343,11431,42526,7250,11425,13691,6782,3378,48045,5519,9704,7530,16858,8434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,372,533,847,2406,2726,1618,1871,1925,1710,2259,1191,1215,641,740,1224,549,377,247,1109,215,278,1547,1910,2662,2088,1953,1655,1968,2649,1029,1257,492,1091,1209,838,536,490,22343,16781,11431,42526,1877,11,11,53,9,872,56,142,499,186,419,591,440,763,1321,9890,1535,3237,6649,3805,6782,2585,407,386,22343,760,698,514,341,739,515,962,1112,955,1274,2852,3524,2598,1831,2279,1389,22343,13894,8449
75044,ZCTA5 75044,48,16952,0.22392638036809817,0.31901840490797545,0.2015691363850873,0.2554860783388391,0.588898065125059,0.411101934874941,0.5636503067484663,0.126420321887744,0.19960775768141206,0.2571677614170532,0.2802976060766429,0.13650655293714783,0.12912758228054005,0.21059480561730737,0.17117605595618934,0.30071029658949194,0.1883912595564713,2024,acs/acs5,16952,3796,5408,3417,4331,16952,9983,6969,16952,9555,32123,4061,6412,8261,9004,4385,36886,4763,7768,6314,11092,6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,241,302,1144,2537,1543,1912,1200,1137,1236,1303,575,735,476,588,859,619,227,259,451,313,161,1657,2175,1513,1488,1714,1490,1696,1418,702,800,818,867,1077,685,291,183,16952,12336,9555,32123,1381,0,0,0,65,11,0,45,373,289,151,378,270,547,551,5586,826,1989,3990,2282,9004,3703,310,372,16952,302,226,263,500,508,341,449,576,631,1493,1284,2631,1970,1447,1907,2424,16952,9983,6969
75048,ZCTA5 75048,48,10847,0.12243016502258688,0.22291877938600535,0.21849359269844196,0.4361574628929658,0.8314741403152945,0.16852585968470546,0.6334470360468333,0.05654196733763767,0.20608621344473985,0.25242119255601975,0.30882073680212685,0.1761298898594759,0.10419324657650761,0.14995321935867995,0.19949817130220293,0.3924045249638513,0.15395083779875818,2024,acs/acs5,10847,1328,2418,2370,4731,10847,9019,1828,10847,6871,21064,1191,4341,5317,6505,3710,23514,2450,3526,4691,9227,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,105,65,517,992,922,984,1179,1368,1458,1115,354,359,275,216,470,259,197,67,351,221,77,687,631,981,1213,1315,1931,1011,743,612,276,366,352,628,506,121,163,10847,8269,6871,21064,472,0,0,0,0,0,0,0,265,0,37,142,63,114,98,3784,557,1596,2480,1241,6505,3113,335,262,10847,115,64,22,83,189,277,81,277,220,802,484,1132,1280,1090,1411,3320,10847,9019,1828
75050,ZCTA5 75050,48,16625,0.3205413533834586,0.3247518796992481,0.23422556390977445,0.1204812030075188,0.42682706766917294,0.5731729323308271,0.43446616541353383,0.21230613621038436,0.2839514497639919,0.26527309507754554,0.16227242076871207,0.07619689817936615,0.12887687969924813,0.25678453947368424,0.18139097744360902,0.2716752819548872,0.16127232142857142,2024,acs/acs5,16625,5329,5399,3894,2003,16625,7096,9529,16625,7223,29660,6297,8422,7868,4813,2260,34048,4388,8743,6176,9250,5491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,320,280,1018,2577,2102,1488,1624,1122,1373,1065,290,613,622,528,597,402,148,442,438,368,395,1203,2277,1787,1490,1574,1450,1310,1067,374,586,336,558,808,368,394,288,16625,11193,7223,29660,1138,0,0,44,80,235,93,195,1035,151,269,1182,507,562,806,6934,1488,1593,3810,2465,4813,1702,264,294,16625,590,316,467,624,782,392,865,739,554,1308,2085,2006,2075,1819,1244,759,16625,7096,9529
75051,ZCTA5 75051,48,13383,0.4182918628110289,0.34992154225509975,0.13666591945004858,0.09512067548382276,0.5076589703355002,0.4923410296644997,0.43861615482328326,0.3217096945226151,0.29850320159876015,0.22509074595211875,0.11501284717973816,0.03968351074676781,0.16757766083856732,0.18669156340179935,0.173620777457138,0.3153963673400102,0.15671363096248514,2024,acs/acs5,13383,5598,4683,1829,1273,13383,6794,6589,13383,5870,24519,7888,7319,5519,2820,973,29455,4936,5499,5114,9290,4616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,482,346,1102,1257,1353,1270,1339,1236,1230,1085,285,514,338,341,550,312,141,166,599,381,227,1042,1412,1477,1112,1393,1808,1295,717,456,664,586,520,544,433,269,416,13383,9520,5870,24519,1841,11,13,22,48,355,236,167,1457,195,505,1105,567,628,738,6154,1165,1943,2342,1234,2820,757,119,97,13383,730,625,474,438,640,733,592,631,735,1210,1817,1656,1070,759,651,622,13383,6794,6589
75052,ZCTA5 75052,48,32672,0.22578966699314398,0.3296400587659158,0.2289728207639569,0.21559745347698334,0.6463332517140059,0.35366674828599415,0.5373408423114594,0.13364047978393837,0.23993962983557074,0.29300182699181826,0.2380332035904361,0.09538485979823656,0.11940402909904868,0.18869613878007835,0.20158086177951876,0.3422635702294348,0.14805540011191942,2024,acs/acs5,32672,7377,10770,7481,7044,32672,21117,11555,32672,17556,62945,8412,15103,18443,14983,6004,71480,8535,13488,14409,24465,10583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,860,405,1752,3292,3050,3403,3381,2902,2717,3301,1328,1955,604,1008,1043,1017,306,361,1239,554,695,1607,3918,3228,3776,3849,3256,2860,3244,1172,1730,1082,1554,1757,852,419,580,32672,23517,17556,62945,2419,10,0,11,182,159,74,208,706,369,540,956,865,495,1418,12197,2906,4423,8232,5788,14983,4819,669,516,32672,1012,596,424,571,752,885,1158,917,1062,2086,3375,5309,4460,3021,3978,3066,32672,21117,11555
75054,ZCTA5 75054,48,5525,0.07221719457013574,0.18352941176470589,0.1860633484162896,0.5581900452488687,0.8841628959276018,0.1158371040723982,0.6845248868778281,0.03877475476587081,0.10364612252452342,0.2461595409957431,0.366925781972978,0.2444937997408847,0.09867378430227709,0.1245308199182584,0.21511385436650263,0.4398198348486112,0.12186170656435065,2024,acs/acs5,5525,399,1014,1028,3084,5525,4885,640,5525,3782,10806,419,1120,2660,3965,2642,11989,1183,1493,2579,5273,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,107,117,200,227,368,615,508,798,768,865,133,141,121,159,100,115,38,12,215,78,27,199,402,496,950,506,821,1213,376,120,38,152,226,315,93,70,60,5525,4490,3782,10806,210,0,0,0,0,30,0,0,0,0,4,62,11,12,90,929,191,532,1272,856,3965,1857,267,518,5525,95,61,28,92,21,9,23,11,59,127,519,368,465,563,1084,2000,5525,4885,640
75056,ZCTA5 75056,48,28020,0.1526766595289079,0.24593147751605995,0.22651677373304782,0.3748750892219843,0.5936117059243398,0.40638829407566024,0.5408279800142756,0.043910669975186105,0.14971712158808934,0.2678114143920596,0.3654789081885856,0.1730818858560794,0.09155666161725456,0.2304695953256871,0.19193176080213517,0.3610870662915675,0.1249549159633557,2024,acs/acs5,28020,4278,6891,6347,10504,28020,16633,11387,28020,15154,50375,2212,7542,13491,18411,8719,55452,5077,12780,10643,20023,6929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,411,285,1231,3222,3177,2684,2350,3063,3095,2300,777,1116,826,643,667,648,259,238,436,194,277,1652,3450,2931,2801,2808,3036,2399,2344,663,1230,402,651,1102,636,317,540,28020,18560,15154,50375,613,38,0,0,0,9,0,65,120,47,106,70,221,380,543,6700,842,3769,5433,4289,18411,6402,1501,816,28020,829,444,294,253,557,466,341,539,555,1454,2255,3182,3251,3096,3808,6696,28020,16633,11387
75057,ZCTA5 75057,48,7060,0.26784702549575073,0.345042492917847,0.23923512747875353,0.14787535410764874,0.35651558073654394,0.6434844192634561,0.3327195467422096,0.14406707885152875,0.25442534089946645,0.29651901414415177,0.21504192428220548,0.08994664182264758,0.11272262718869767,0.28601487938678893,0.19996994063274967,0.27639588186668673,0.12489667092507703,2024,acs/acs5,7060,1891,2436,1689,1044,7060,2517,4543,7060,2349,11807,1701,3004,3501,2539,1062,13307,1500,3806,2661,3678,1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,103,53,701,896,1151,765,774,478,416,388,242,438,102,103,132,127,53,63,89,64,20,362,841,918,531,591,494,368,620,103,131,230,124,261,163,128,176,7060,4144,2349,11807,763,0,0,0,3,8,114,0,106,14,87,145,74,161,226,2576,428,1374,1145,982,2539,915,68,79,7060,264,316,15,244,119,240,145,282,266,351,1023,1062,1004,685,581,463,7060,2517,4543
75058,ZCTA5 75058,48,1136,0.21654929577464788,0.176056338028169,0.19718309859154928,0.4102112676056338,0.8089788732394366,0.19102112676056338,0.6830985915492958,0.1332470892626132,0.15351444588184562,0.22940922811556705,0.33290211297973266,0.15092712376024148,0.13919821826280623,0.14105419450631032,0.1759465478841871,0.4064587973273942,0.13734224201930215,2024,acs/acs5,1136,246,200,224,466,1136,919,217,1136,776,2319,309,356,532,772,350,2694,375,380,474,1095,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,132,65,56,110,76,123,98,97,236,39,36,22,56,42,12,4,47,52,11,20,46,146,68,155,120,193,191,120,21,64,29,26,75,33,22,2,1136,871,776,2319,12,14,0,0,0,0,0,0,0,6,233,6,31,3,4,314,42,117,237,178,772,270,50,30,1136,24,21,44,2,92,4,4,50,5,16,67,117,117,107,222,244,1136,919,217
75060,ZCTA5 75060,48,14796,0.32319545823195456,0.34630981346309814,0.17166801838334686,0.15882670992160045,0.6485536631522033,0.3514463368477967,0.5625168964585023,0.36211820839353515,0.25486374785793486,0.1959275561977084,0.13279123685360034,0.0542992506972212,0.14074950918119875,0.17291257650998962,0.1939022981868576,0.3334103245178427,0.15902529160411133,2024,acs/acs5,14796,4782,5124,2540,2350,14796,9596,5200,14796,8323,29761,10777,7585,5831,3952,1616,34636,4875,5989,6716,11548,5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,200,323,886,1555,1269,1586,1685,1605,1218,1491,737,570,944,415,652,287,333,129,888,308,280,973,1566,1599,1411,2034,1239,1704,1467,441,1076,406,473,579,387,665,238,14796,11591,8323,29761,1667,22,33,0,220,658,305,257,1828,374,1068,2440,614,403,888,6792,793,1463,3010,1358,3952,1268,292,56,14796,602,260,308,248,611,590,670,574,919,1458,1603,2063,1748,792,1485,865,14796,9596,5200
75061,ZCTA5 75061,48,18799,0.38837172190010105,0.32927283366136495,0.15804032129368584,0.12431512314484813,0.4102877812649609,0.5897122187350391,0.43262939518059473,0.32594620048266526,0.2836246983342163,0.2073106127494261,0.12828889281299666,0.05482959562069575,0.16064326474148366,0.19972332699291026,0.20387342209925643,0.30979965909933055,0.1259603270670191,2024,acs/acs5,18799,7301,6190,2971,2337,18799,7713,11086,18799,8133,33978,11075,9637,7044,4359,1863,40481,6503,8085,8253,12541,5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,349,244,1619,1775,2223,1934,2394,1511,1786,1477,570,700,652,426,662,304,222,139,824,423,511,1292,2205,1882,2031,1894,1826,2066,1302,511,792,573,443,453,424,384,417,18799,12995,8133,33978,1891,22,14,169,232,509,118,410,2019,539,1059,1546,730,756,1061,8733,904,1513,3373,2158,4359,1283,425,155,18799,715,634,567,856,1210,518,1147,888,766,1574,2133,2483,1809,1162,1256,1081,18799,7713,11086
75062,ZCTA5 75062,48,17564,0.2872921885675245,0.36569118651787746,0.1717148713277158,0.17530175358688227,0.4541676155773172,0.5458323844226828,0.4796743338647233,0.23350725008802536,0.20399475048814059,0.21074869562433982,0.2505361544124708,0.10121314938702346,0.1649470758045547,0.25649524216828823,0.1745429274029723,0.2775312733882177,0.12648348123596706,2024,acs/acs5,17564,5046,6423,3016,3079,17564,7977,9587,17564,8425,31241,7295,6373,6584,7827,3162,37412,6171,9596,6530,10383,4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,480,557,1352,2330,2318,1703,1705,1118,1615,1272,522,805,333,317,678,313,279,212,628,439,298,1555,2264,2684,1391,1731,1543,1187,1223,545,553,229,418,975,350,291,337,17564,11750,8425,31241,1385,0,47,0,193,774,63,37,1489,278,639,1058,403,425,504,5684,689,1578,2835,2171,7827,2424,449,289,17564,426,179,300,277,703,970,560,996,635,2043,2019,2361,1609,1407,1785,1294,17564,7977,9587
75063,ZCTA5 75063,48,17708,0.1637677885701378,0.2187147052179806,0.24570815450643776,0.3718093517054439,0.3769482719674723,0.6230517280325276,0.5721142986220917,0.034065646658820455,0.07019092454557342,0.14505688505296194,0.38698182293709954,0.36370472080554467,0.08080656309162484,0.25320792138714426,0.2801033747032485,0.29633079905039517,0.08955134176758722,2024,acs/acs5,17708,2900,3873,4351,6584,17708,6675,11033,17708,10131,30588,1042,2147,4437,11837,11125,33277,2689,8426,9321,9861,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,103,127,667,1730,2522,2182,2107,2222,1346,1068,178,551,101,364,474,222,170,67,488,274,65,598,1877,2297,2577,2455,1940,991,779,276,510,181,306,566,221,117,191,17708,11959,10131,30588,263,0,0,0,0,81,0,43,13,21,26,12,196,154,233,2006,141,856,2414,1167,11837,9527,1094,504,17708,236,205,297,225,206,276,467,280,708,819,859,2195,2763,1588,2274,4310,17708,6675,11033
75065,ZCTA5 75065,48,5158,0.25591314462970144,0.2202404032570764,0.2677394338891043,0.25610701822411785,0.7380767739433889,0.2619232260566111,0.5858860023264831,0.10538518284329224,0.20781958056697228,0.3006639266519127,0.28464537885973235,0.10148593107809042,0.14459569097629135,0.15703596862886504,0.1713693320111782,0.357162174344181,0.16983683403948435,2024,acs/acs5,5158,1320,1136,1381,1321,5158,3807,1351,5158,3022,9489,1000,1972,2853,2701,963,11093,1604,1742,1901,3962,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,103,66,399,443,432,421,325,337,654,606,38,317,222,329,162,222,60,23,177,101,0,350,424,443,358,797,553,520,413,102,422,150,324,171,88,69,64,5158,3946,3022,9489,132,0,0,0,0,7,6,48,72,39,48,433,63,9,143,1341,631,793,1389,671,2701,801,64,98,5158,124,153,15,28,169,479,72,192,88,216,364,556,844,537,381,940,5158,3807,1351
75067,ZCTA5 75067,48,27473,0.29188657955083175,0.33851417755614605,0.1869107851344957,0.18268845775852655,0.39755396207185234,0.6024460379281477,0.4043242456229753,0.12349980642663569,0.23744999354755453,0.3022540542865746,0.240848281498688,0.09594786424054717,0.10395467160037003,0.24728260869565216,0.21211069996916435,0.30760484119642306,0.12904717853839037,2024,acs/acs5,27473,8019,9300,5135,5019,27473,10922,16551,27473,11108,46494,5742,11040,14053,11198,4461,51888,5394,12831,11006,15961,6696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,224,247,1375,3271,3178,2858,2679,2211,2158,1995,598,713,510,426,824,452,251,388,715,444,157,1476,3004,3378,2601,2868,2385,2295,1960,567,1079,565,540,1015,799,535,391,27473,16171,11108,46494,1597,0,0,0,25,124,143,1,681,226,281,433,490,635,1106,8940,2100,3854,6629,3570,11198,3816,439,206,27473,714,311,786,584,448,1048,1148,1259,1721,1733,3421,4146,3059,2076,2514,2505,27473,10922,16551
75068,ZCTA5 75068,48,23423,0.1090808179994023,0.23032916364257353,0.27370533236562355,0.3868846859924006,0.801946804423003,0.19805319557699697,0.6549972249498356,0.0734549138804458,0.19056062141168525,0.27902313407632556,0.2980200945626478,0.15894123606889565,0.08843223274070654,0.18831293773570384,0.2858654660201647,0.3231932579081044,0.11419610559532056,2024,acs/acs5,23423,2555,5395,6411,9062,23423,18784,4639,23423,15342,47376,3480,9028,13219,14119,7530,51972,4596,9787,14857,16797,5935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,561,249,538,1731,2932,3332,4187,2874,2280,1794,603,923,493,653,852,552,134,38,611,195,431,1112,2135,2989,3280,4058,2677,2422,1767,778,679,527,719,979,539,227,222,23423,19032,15342,47376,1011,58,3,0,48,66,10,0,122,76,428,345,173,345,795,7432,1596,2945,5484,4790,14119,6671,610,249,23423,481,195,54,144,170,310,537,335,329,543,1670,3182,3634,2777,3762,5300,23423,18784,4639
75069,ZCTA5 75069,48,15717,0.30902844054208817,0.2753706178023796,0.16688935547496342,0.24871158618056882,0.5239549532353502,0.47604504676464976,0.45632118088693774,0.11497697536729772,0.22874789854542796,0.28751553249031503,0.2612016665448432,0.10755792705211607,0.12934737645973207,0.17154039520157827,0.16447640563846375,0.3128838260094823,0.22175199669074364,2024,acs/acs5,15717,4857,4328,2623,3909,15717,8235,7482,15717,7172,27362,3146,6259,7867,7147,2943,31427,4065,5391,5169,9833,6969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,131,222,952,1199,1462,1370,1601,1305,1303,1259,389,626,301,514,632,677,405,334,390,277,297,741,1342,1388,1065,1133,1336,1213,1227,522,653,347,591,1004,745,690,729,15717,9795,7172,27362,694,0,13,0,32,134,6,506,376,95,100,323,182,342,343,5772,487,1599,4554,1714,7147,2261,319,363,15717,1095,489,238,383,810,373,470,577,422,1114,1258,1956,1474,1149,1572,2337,15717,8235,7482
75070,ZCTA5 75070,48,24463,0.18100805297796674,0.2564280750521195,0.18648571311776968,0.3760781588521441,0.5269182030004497,0.47308179699955033,0.5542247475779749,0.02849535871051306,0.12004989086373558,0.2520927778177544,0.3704156772444892,0.22894629536350772,0.12758433079434167,0.1918891771992969,0.24552188834016908,0.31842722022265,0.1165773834435423,2024,acs/acs5,24463,4428,6273,4562,9200,24463,12890,11573,24463,13558,41691,1188,5005,10510,15443,9545,47788,6097,9170,11733,15217,5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,335,202,1348,2017,2111,2177,3492,2543,1915,2153,848,495,251,609,549,621,230,407,961,404,159,1682,2171,2871,2603,3461,2123,2266,1488,595,791,227,356,729,839,494,259,24463,17344,13558,41691,245,0,0,0,0,0,17,11,17,8,14,51,114,143,568,4337,668,1950,4686,3874,15443,7868,685,992,24463,694,227,207,418,501,234,530,572,1045,1148,1952,3173,2271,2291,3593,5607,24463,12890,11573
75071,ZCTA5 75071,48,24208,0.16159947124917382,0.21976206212822208,0.187128222075347,0.4315102445472571,0.7433079973562459,0.25669200264375414,0.6608972240581625,0.047761625505905674,0.15594284298339803,0.2761831998017676,0.3209506896836541,0.19916164202527464,0.09276882727613338,0.16279505432746347,0.2383851629823904,0.36247658298988383,0.14357437242412888,2024,acs/acs5,24208,3912,5320,4530,10446,24208,17994,6214,24208,15999,48428,2313,7552,13375,15543,9645,53380,4952,8690,12725,19349,7664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,512,225,958,1853,2513,3460,3386,3004,2583,2063,768,943,544,573,938,555,310,219,618,273,450,648,1896,2428,2962,2917,2882,2619,2143,1073,1271,416,1062,1088,595,623,741,24208,19293,15999,48428,663,0,0,0,0,30,175,153,179,9,259,164,170,137,374,6276,1276,2827,6375,4173,15543,7643,1133,869,24208,423,145,257,535,563,393,603,676,317,895,1753,2672,2267,2263,3774,6672,24208,17994,6214
75072,ZCTA5 75072,48,18052,0.1136162198094394,0.13848881010414357,0.1902836250830933,0.5576113450033238,0.826335032129404,0.17366496787059604,0.7431863505428762,0.01818988464951198,0.11230035492457853,0.2358307453416149,0.3908329636202307,0.24284605146406388,0.09028075574502434,0.1182554297101632,0.23615770753979265,0.3864995081098807,0.1688065988951391,2024,acs/acs5,18052,2051,2500,3435,10066,18052,14917,3135,18052,13416,36064,656,4050,8505,14095,8758,39643,3579,4688,9362,15322,6692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,290,296,733,1061,1263,1894,2621,2599,1885,1994,527,761,358,687,760,520,356,351,588,225,243,723,979,1385,2263,2584,2090,2240,2109,454,663,450,673,968,603,621,345,18052,15364,13416,36064,173,0,0,0,0,35,9,47,9,0,7,81,117,65,113,3622,428,1668,3891,2946,14095,7301,886,571,18052,454,180,171,118,304,178,268,191,187,359,755,1386,1799,1636,3425,6641,18052,14917,3135
75074,ZCTA5 75074,48,18982,0.26029923085027923,0.3067116215361922,0.17890633231482458,0.254082815298704,0.5348224633863661,0.465177536613634,0.47613528606047834,0.12777229815414964,0.1714527265041567,0.2583626884599126,0.27803297167817387,0.16437931520360716,0.15105624536472165,0.19579415775497022,0.19486112107945167,0.32455321897653056,0.13373525682432594,2024,acs/acs5,18982,4941,5822,3396,4823,18982,10152,8830,18982,9038,35485,4534,6084,9168,9866,5833,41799,6314,8184,8145,13566,5590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,634,264,1590,2142,1742,1986,2323,1387,1658,2542,613,791,405,521,596,351,210,234,764,351,280,1606,2288,2012,2026,1810,1675,1748,1742,629,781,495,548,952,580,388,310,18982,12787,9038,35485,1407,44,32,0,16,169,322,374,333,48,212,482,206,264,625,5435,649,1755,4163,3250,9866,4486,783,564,18982,642,430,406,639,540,516,534,494,740,943,1946,2933,2229,1167,2016,2807,18982,10152,8830
75075,ZCTA5 75075,48,15534,0.20471224410969485,0.30513711857860176,0.17555040556199306,0.3146002317497103,0.6105317368353289,0.38946826316467104,0.5198918501351874,0.06951453550358945,0.13174354964816262,0.2672187077972848,0.32774184376999077,0.20378136328097235,0.09366746118662629,0.19000837466984474,0.1740320814275591,0.28612381627262773,0.2561682664433421,2024,acs/acs5,15534,3180,4740,2727,4887,15534,9484,6050,15534,8076,28138,1956,3707,7519,9222,5734,31046,2908,5899,5403,8883,7953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,174,178,750,1321,1422,1287,1659,899,1150,1120,335,729,363,788,1038,553,481,313,325,321,169,652,1540,1616,1207,1250,1134,939,1518,467,592,441,676,1284,686,908,422,15534,9711,8076,28138,302,0,0,0,3,5,19,173,94,0,288,265,221,183,403,3146,561,1574,4094,1851,9222,4620,607,507,15534,568,249,206,473,491,156,304,341,392,666,1531,2543,1604,1123,1884,3003,15534,9484,6050
